,timestamp,energy,TimeMST,TemperatureC,Dew PointC,Humidity,Sea Level PressurehPa,VisibilityKm,Wind Direction,Wind SpeedKm/h,Gust SpeedKm/h,Precipitationmm,Events,Conditions,WindDirDegrees,DateUTC<br />,timestamp.1,weekday,hour,rand,seasonal
4334,2015-07-01 06:00:00,8.27,6:51 AM,29.4,18.9,53.0,1010.7,16.1,SE,14.8,-,,,Scattered Clouds,140,2015-07-01 13:51:00<br />,2015-07-01 06:51:00,3,6,53,Summer
4335,2015-07-01 07:00:00,8.3,7:51 AM,31.1,18.9,48.0,1010.9,16.1,ESE,9.3,-,,,Scattered Clouds,110,2015-07-01 14:51:00<br />,2015-07-01 07:51:00,3,7,23,Summer
4336,2015-07-01 08:00:00,8.27,8:51 AM,32.8,16.7,38.0,1010.6,16.1,WSW,9.3,-,,,Scattered Clouds,240,2015-07-01 15:51:00<br />,2015-07-01 08:51:00,3,8,85,Summer
4337,2015-07-01 09:00:00,10.1,9:51 AM,33.9,16.1,34.0,1010.5,16.1,WNW,13.0,-,,,Mostly Cloudy,290,2015-07-01 16:51:00<br />,2015-07-01 09:51:00,3,9,57,Summer
4338,2015-07-01 10:00:00,9.4,10:51 AM,34.4,15.6,32.0,1010.1,16.1,WNW,5.6,-,,,Mostly Cloudy,290,2015-07-01 17:51:00<br />,2015-07-01 10:51:00,3,10,69,Summer
4339,2015-07-01 11:00:00,7.26,11:51 AM,36.1,15.6,29.0,1009.6,16.1,NNE,5.6,-,,,Mostly Cloudy,20,2015-07-01 18:51:00<br />,2015-07-01 11:51:00,3,11,50,Summer
4340,2015-07-01 12:00:00,6.38,12:51 PM,37.8,15.6,27.0,1009.0,16.1,West,24.1,35.2,,,Mostly Cloudy,280,2015-07-01 19:51:00<br />,2015-07-01 12:51:00,3,12,38,Summer
4341,2015-07-01 13:00:00,15.52,1:51 PM,38.9,15.0,24.0,1008.1,16.1,West,24.1,38.9,,,Mostly Cloudy,270,2015-07-01 20:51:00<br />,2015-07-01 13:51:00,3,13,98,Summer
4342,2015-07-01 14:00:00,16.0,2:51 PM,40.0,14.4,22.0,1007.2,16.1,West,27.8,44.4,,,Mostly Cloudy,270,2015-07-01 21:51:00<br />,2015-07-01 14:51:00,3,14,61,Summer
4343,2015-07-01 15:00:00,17.67,3:51 PM,40.0,13.9,21.0,1006.5,16.1,West,25.9,44.4,,,Mostly Cloudy,260,2015-07-01 22:51:00<br />,2015-07-01 15:51:00,3,15,28,Summer
4344,2015-07-01 16:00:00,17.92,4:51 PM,40.0,13.9,21.0,1006.2,16.1,West,27.8,40.7,,,Mostly Cloudy,270,2015-07-01 23:51:00<br />,2015-07-01 16:51:00,3,16,40,Summer
4345,2015-07-01 17:00:00,18.96,5:51 PM,38.9,13.9,22.0,1006.3,16.1,West,24.1,42.6,,,Mostly Cloudy,260,2015-07-02 00:51:00<br />,2015-07-01 17:51:00,3,17,75,Summer
4346,2015-07-01 18:00:00,20.45,6:51 PM,37.8,14.4,25.0,1006.3,16.1,West,27.8,-,,,Mostly Cloudy,260,2015-07-02 01:51:00<br />,2015-07-01 18:51:00,3,18,70,Summer
4347,2015-07-01 19:00:00,19.69,7:51 PM,36.1,16.1,30.0,1006.7,16.1,WSW,25.9,-,,,Mostly Cloudy,250,2015-07-02 02:51:00<br />,2015-07-01 19:51:00,3,19,51,Summer
4348,2015-07-01 20:00:00,20.14,8:51 PM,36.1,16.1,30.0,1007.9,16.1,West,22.2,-,,,Mostly Cloudy,260,2015-07-02 03:51:00<br />,2015-07-01 20:51:00,3,20,92,Summer
4349,2015-07-01 21:00:00,21.24,9:51 PM,34.4,16.1,33.0,1008.4,16.1,West,24.1,-,,,Mostly Cloudy,260,2015-07-02 04:51:00<br />,2015-07-01 21:51:00,3,21,6,Summer
4350,2015-07-01 22:00:00,22.37,10:51 PM,33.9,15.6,33.0,1008.9,16.1,WSW,22.2,-,,,Mostly Cloudy,250,2015-07-02 05:51:00<br />,2015-07-01 22:51:00,3,22,64,Summer
4351,2015-07-01 23:00:00,21.17,11:51 PM,33.3,15.0,33.0,1009.3,16.1,West,22.2,-,,,Mostly Cloudy,260,2015-07-02 06:51:00<br />,2015-07-01 23:51:00,3,23,56,Summer
4352,2015-07-02 00:00:00,20.91,12:51 AM,33.3,14.4,32.0,1009.6,16.1,West,18.5,-,,,Mostly Cloudy,260,2015-07-02 07:51:00<br />,2015-07-02 00:51:00,4,0,49,Summer
4353,2015-07-02 01:00:00,14.15,1:51 AM,32.8,14.4,33.0,1009.5,16.1,West,16.7,-,,,Scattered Clouds,260,2015-07-02 08:51:00<br />,2015-07-02 01:51:00,4,1,12,Summer
4354,2015-07-02 02:00:00,13.4,2:51 AM,32.2,14.4,34.0,1009.3,16.1,West,14.8,-,,,Scattered Clouds,260,2015-07-02 09:51:00<br />,2015-07-02 02:51:00,4,2,17,Summer
4355,2015-07-02 03:00:00,14.15,3:51 AM,32.2,14.4,34.0,1009.6,16.1,West,18.5,-,,,Scattered Clouds,270,2015-07-02 10:51:00<br />,2015-07-02 03:51:00,4,3,54,Summer
4356,2015-07-02 04:00:00,14.14,4:51 AM,31.1,14.4,36.0,1009.7,16.1,West,13.0,-,,,Mostly Cloudy,260,2015-07-02 11:51:00<br />,2015-07-02 04:51:00,4,4,16,Summer
4357,2015-07-02 05:00:00,9.41,5:51 AM,31.1,14.4,36.0,1009.9,16.1,West,20.4,-,,,Mostly Cloudy,260,2015-07-02 12:51:00<br />,2015-07-02 05:51:00,4,5,72,Summer
4358,2015-07-02 06:00:00,7.87,6:51 AM,31.7,13.9,34.0,1010.3,16.1,WNW,18.5,-,,,Scattered Clouds,290,2015-07-02 13:51:00<br />,2015-07-02 06:51:00,4,6,55,Summer
4359,2015-07-02 07:00:00,7.87,7:51 AM,32.8,13.9,32.0,1010.6,16.1,West,13.0,-,,,Scattered Clouds,280,2015-07-02 14:51:00<br />,2015-07-02 07:51:00,4,7,70,Summer
4360,2015-07-02 08:00:00,7.91,8:51 AM,35.0,13.9,28.0,1010.7,16.1,West,18.5,-,,,Partly Cloudy,260,2015-07-02 15:51:00<br />,2015-07-02 08:51:00,4,8,4,Summer
4361,2015-07-02 09:00:00,7.64,9:51 AM,35.0,13.9,28.0,1010.5,16.1,WNW,11.1,-,,,Partly Cloudy,290,2015-07-02 16:51:00<br />,2015-07-02 09:51:00,4,9,93,Summer
4362,2015-07-02 10:00:00,6.99,10:51 AM,36.7,13.9,25.0,1010.3,16.1,Variable,9.3,31.5,,,Partly Cloudy,0,2015-07-02 17:51:00<br />,2015-07-02 10:51:00,4,10,73,Summer
4363,2015-07-02 11:00:00,6.74,11:51 AM,38.3,14.4,24.0,1009.8,16.1,WSW,16.7,-,,,Partly Cloudy,240,2015-07-02 18:51:00<br />,2015-07-02 11:51:00,4,11,28,Summer
4364,2015-07-02 12:00:00,6.91,12:51 PM,38.3,14.4,24.0,1009.0,16.1,WSW,13.0,-,,,Partly Cloudy,250,2015-07-02 19:51:00<br />,2015-07-02 12:51:00,4,12,75,Summer
4365,2015-07-02 13:00:00,15.44,1:51 PM,40.0,14.4,22.0,1008.1,16.1,WSW,18.5,40.7,,,Partly Cloudy,240,2015-07-02 20:51:00<br />,2015-07-02 13:51:00,4,13,12,Summer
4366,2015-07-02 14:00:00,16.35,2:51 PM,40.6,13.3,20.0,1007.0,16.1,WSW,22.2,29.6,,,Scattered Clouds,240,2015-07-02 21:51:00<br />,2015-07-02 14:51:00,4,14,66,Summer
4367,2015-07-02 15:00:00,17.6,3:51 PM,40.6,12.8,19.0,1005.9,16.1,West,13.0,35.2,,,Scattered Clouds,260,2015-07-02 22:51:00<br />,2015-07-02 15:51:00,4,15,79,Summer
4368,2015-07-02 16:00:00,18.7,4:51 PM,40.6,11.7,18.0,1004.7,16.1,WSW,20.4,-,,,Scattered Clouds,240,2015-07-02 23:51:00<br />,2015-07-02 16:51:00,4,16,66,Summer
4369,2015-07-02 17:00:00,20.86,5:51 PM,40.6,10.0,16.0,1004.1,16.1,WSW,22.2,-,,,Scattered Clouds,250,2015-07-03 00:51:00<br />,2015-07-02 17:51:00,4,17,95,Summer
4370,2015-07-02 18:00:00,20.65,6:51 PM,39.4,11.1,18.0,1004.1,16.1,WSW,22.2,-,,,Scattered Clouds,240,2015-07-03 01:51:00<br />,2015-07-02 18:51:00,4,18,82,Summer
4371,2015-07-02 19:00:00,20.52,7:51 PM,38.9,12.2,20.0,1004.4,16.1,WSW,16.7,-,,,Mostly Cloudy,240,2015-07-03 02:51:00<br />,2015-07-02 19:51:00,4,19,70,Summer
4372,2015-07-02 20:00:00,19.69,8:51 PM,37.8,12.2,21.0,1005.0,16.1,SW,11.1,-,,,Scattered Clouds,230,2015-07-03 03:51:00<br />,2015-07-02 20:51:00,4,20,69,Summer
4373,2015-07-02 21:00:00,21.32,9:51 PM,37.2,11.7,21.0,1005.6,16.1,WSW,11.1,-,,,Scattered Clouds,240,2015-07-03 04:51:00<br />,2015-07-02 21:51:00,4,21,96,Summer
4374,2015-07-02 22:00:00,22.49,10:51 PM,37.2,11.7,21.0,1005.7,16.1,WSW,20.4,-,,,Scattered Clouds,250,2015-07-03 05:51:00<br />,2015-07-02 22:51:00,4,22,3,Summer
4375,2015-07-02 23:00:00,19.9,11:51 PM,36.1,12.8,24.0,1005.7,16.1,WSW,11.1,-,,,Mostly Cloudy,240,2015-07-03 06:51:00<br />,2015-07-02 23:51:00,4,23,2,Summer
4376,2015-07-03 00:00:00,20.63,12:03 AM,36.1,12.8,24.0,1008.0,16.1,WSW,11.1,-,,Thunderstorm,Thunderstorm,250,2015-07-03 07:03:00<br />,2015-07-03 00:03:00,5,0,44,Holiday
4377,2015-07-03 01:00:00,15.06,1:51 AM,35.0,15.6,31.0,1006.8,16.1,SSE,9.3,-,0.0,Rain-Thunderstorm,Light Thunderstorms and Rain,160,2015-07-03 08:51:00<br />,2015-07-03 01:51:00,5,1,23,Holiday
4378,2015-07-03 02:00:00,13.21,2:51 AM,33.9,15.0,32.0,1007.3,16.1,WSW,11.1,-,0.0,Rain-Thunderstorm,Light Thunderstorms and Rain,240,2015-07-03 09:51:00<br />,2015-07-03 02:51:00,5,2,59,Holiday
4379,2015-07-03 03:00:00,15.64,3:51 AM,31.1,18.3,46.0,1005.8,16.1,West,18.5,-,0.0,Rain-Thunderstorm,Light Thunderstorms and Rain,260,2015-07-03 10:51:00<br />,2015-07-03 03:51:00,5,3,2,Holiday
4380,2015-07-03 04:00:00,12.43,4:51 AM,31.7,16.7,40.0,1008.1,16.1,East,20.4,-,0.0,Thunderstorm,Thunderstorm,90,2015-07-03 11:51:00<br />,2015-07-03 04:51:00,5,4,46,Holiday
4381,2015-07-03 05:00:00,9.36,5:51 AM,28.3,20.6,63.0,1010.2,16.1,SE,29.6,37.0,0.08,Rain-Thunderstorm,Light Thunderstorms and Rain,130,2015-07-03 12:51:00<br />,2015-07-03 05:51:00,5,5,23,Holiday
4382,2015-07-03 06:00:00,8.31,6:51 AM,28.3,19.4,58.0,1010.1,16.1,SE,18.5,-,0.0,,Overcast,130,2015-07-03 13:51:00<br />,2015-07-03 06:51:00,5,6,19,Holiday
4383,2015-07-03 07:00:00,8.17,7:51 AM,28.9,19.4,56.0,1010.1,16.1,ESE,24.1,-,,,Mostly Cloudy,120,2015-07-03 14:51:00<br />,2015-07-03 07:51:00,5,7,30,Holiday
4384,2015-07-03 08:00:00,7.98,8:51 AM,30.0,18.9,51.0,1010.3,16.1,ESE,11.1,-,,,Overcast,110,2015-07-03 15:51:00<br />,2015-07-03 08:51:00,5,8,4,Holiday
4385,2015-07-03 09:00:00,7.99,9:51 AM,31.7,17.8,43.0,1009.9,16.1,Variable,5.6,-,,,Overcast,0,2015-07-03 16:51:00<br />,2015-07-03 09:51:00,5,9,94,Holiday
4386,2015-07-03 10:00:00,7.65,10:51 AM,32.2,17.2,40.0,1009.4,16.1,NW,7.4,-,,,Overcast,320,2015-07-03 17:51:00<br />,2015-07-03 10:51:00,5,10,35,Holiday
4387,2015-07-03 11:00:00,8.29,11:51 AM,33.9,15.6,33.0,1008.7,16.1,NW,11.1,-,,,Overcast,320,2015-07-03 18:51:00<br />,2015-07-03 11:51:00,5,11,93,Holiday
4388,2015-07-03 12:00:00,6.74,12:51 PM,34.4,15.0,31.0,1008.1,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-07-03 19:51:00<br />,2015-07-03 12:51:00,5,12,57,Holiday
4389,2015-07-03 13:00:00,15.21,1:51 PM,35.0,16.1,32.0,1007.0,16.1,WSW,5.6,-,,,Mostly Cloudy,240,2015-07-03 20:51:00<br />,2015-07-03 13:51:00,5,13,18,Holiday
4390,2015-07-03 14:00:00,13.15,2:51 PM,35.0,16.1,32.0,1006.2,16.1,WNW,9.3,-,0.0,,Mostly Cloudy,290,2015-07-03 21:51:00<br />,2015-07-03 14:51:00,5,14,96,Holiday
4391,2015-07-03 15:00:00,14.06,3:51 PM,36.1,13.3,25.0,1005.2,16.1,Variable,5.6,-,,,Mostly Cloudy,0,2015-07-03 22:51:00<br />,2015-07-03 15:51:00,5,15,0,Holiday
4392,2015-07-03 16:00:00,12.89,4:51 PM,37.2,13.3,24.0,1004.0,16.1,SW,11.1,-,,,Scattered Clouds,220,2015-07-03 23:51:00<br />,2015-07-03 16:51:00,5,16,6,Holiday
4393,2015-07-03 17:00:00,12.47,5:51 PM,37.2,12.8,23.0,1003.7,16.1,West,5.6,-,,,Scattered Clouds,260,2015-07-04 00:51:00<br />,2015-07-03 17:51:00,5,17,57,Holiday
4394,2015-07-03 18:00:00,14.23,6:51 PM,37.2,13.9,25.0,1003.8,16.1,SSW,9.3,-,,,Scattered Clouds,210,2015-07-04 01:51:00<br />,2015-07-03 18:51:00,5,18,79,Holiday
4395,2015-07-03 19:00:00,13.77,7:51 PM,36.1,15.6,29.0,1004.7,16.1,South,5.6,-,,,Mostly Cloudy,190,2015-07-04 02:51:00<br />,2015-07-03 19:51:00,5,19,68,Holiday
4396,2015-07-03 20:00:00,14.89,8:51 PM,36.1,15.6,29.0,1004.6,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-07-04 03:51:00<br />,2015-07-03 20:51:00,5,20,18,Holiday
4397,2015-07-03 21:00:00,14.35,9:51 PM,35.6,15.6,30.0,1005.6,16.1,North,33.3,42.6,,,Mostly Cloudy,10,2015-07-04 04:51:00<br />,2015-07-03 21:51:00,5,21,33,Holiday
4398,2015-07-03 22:00:00,12.53,10:51 PM,32.8,17.8,41.0,1005.7,16.1,North,13.0,-,,,Mostly Cloudy,10,2015-07-04 05:51:00<br />,2015-07-03 22:51:00,5,22,86,Holiday
4399,2015-07-03 23:00:00,17.7,11:51 PM,31.7,18.3,45.0,1005.7,16.1,NW,9.3,-,,,Mostly Cloudy,310,2015-07-04 06:51:00<br />,2015-07-03 23:51:00,5,23,88,Holiday
4400,2015-07-04 00:00:00,14.52,12:51 AM,31.1,18.3,46.0,1005.5,16.1,SW,11.1,-,,,Scattered Clouds,230,2015-07-04 07:51:00<br />,2015-07-04 00:51:00,6,0,14,Holiday
4401,2015-07-04 01:00:00,11.03,1:51 AM,31.7,18.3,45.0,1004.9,16.1,WSW,9.3,-,,,Scattered Clouds,240,2015-07-04 08:51:00<br />,2015-07-04 01:51:00,6,1,54,Holiday
4402,2015-07-04 02:00:00,10.87,2:51 AM,30.0,18.3,49.0,1004.8,16.1,SW,9.3,-,,,Scattered Clouds,230,2015-07-04 09:51:00<br />,2015-07-04 02:51:00,6,2,64,Holiday
4403,2015-07-04 03:00:00,9.93,3:51 AM,30.6,17.2,44.0,1005.0,16.1,West,7.4,-,,,Mostly Cloudy,270,2015-07-04 10:51:00<br />,2015-07-04 03:51:00,6,3,65,Holiday
4404,2015-07-04 04:00:00,9.08,4:51 AM,30.0,17.8,48.0,1004.9,16.1,WSW,5.6,-,,,Mostly Cloudy,240,2015-07-04 11:51:00<br />,2015-07-04 04:51:00,6,4,92,Holiday
4405,2015-07-04 05:00:00,7.59,5:51 AM,29.4,17.8,49.0,1005.9,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-07-04 12:51:00<br />,2015-07-04 05:51:00,6,5,79,Holiday
4406,2015-07-04 06:00:00,7.26,6:51 AM,31.1,18.3,46.0,1006.5,16.1,ESE,5.6,-,,,Mostly Cloudy,120,2015-07-04 13:51:00<br />,2015-07-04 06:51:00,6,6,39,Holiday
4407,2015-07-04 07:00:00,7.27,7:51 AM,32.8,16.7,38.0,1006.9,16.1,East,13.0,-,,,Mostly Cloudy,90,2015-07-04 14:51:00<br />,2015-07-04 07:51:00,6,7,20,Holiday
4408,2015-07-04 08:00:00,6.3,8:51 AM,35.0,16.1,32.0,1007.1,16.1,East,13.0,-,,,Mostly Cloudy,90,2015-07-04 15:51:00<br />,2015-07-04 08:51:00,6,8,18,Holiday
4409,2015-07-04 09:00:00,6.91,9:51 AM,35.6,16.1,31.0,1007.3,16.1,Variable,9.3,-,,,Mostly Cloudy,0,2015-07-04 16:51:00<br />,2015-07-04 09:51:00,6,9,42,Holiday
4410,2015-07-04 10:00:00,6.98,10:51 AM,36.7,16.7,30.0,1007.8,16.1,South,14.8,-,,,Mostly Cloudy,190,2015-07-04 17:51:00<br />,2015-07-04 10:51:00,6,10,0,Holiday
4411,2015-07-04 11:00:00,5.93,11:51 AM,37.2,16.1,28.0,1007.8,16.1,SSW,16.7,35.2,,,Mostly Cloudy,200,2015-07-04 18:51:00<br />,2015-07-04 11:51:00,6,11,61,Holiday
4412,2015-07-04 12:00:00,6.19,12:51 PM,38.9,14.4,23.0,1007.0,16.1,West,22.2,-,,,Mostly Cloudy,260,2015-07-04 19:51:00<br />,2015-07-04 12:51:00,6,12,54,Holiday
4413,2015-07-04 13:00:00,12.23,1:51 PM,40.0,12.8,20.0,1006.2,16.1,West,18.5,-,,,Scattered Clouds,260,2015-07-04 20:51:00<br />,2015-07-04 13:51:00,6,13,15,Holiday
4414,2015-07-04 14:00:00,12.06,2:51 PM,40.0,10.6,17.0,1005.7,16.1,West,24.1,-,,,Scattered Clouds,270,2015-07-04 21:51:00<br />,2015-07-04 14:51:00,6,14,85,Holiday
4415,2015-07-04 15:00:00,12.83,3:51 PM,40.0,11.7,18.0,1004.9,16.1,West,16.7,29.6,,,Scattered Clouds,260,2015-07-04 22:51:00<br />,2015-07-04 15:51:00,6,15,36,Holiday
4416,2015-07-04 16:00:00,13.1,4:51 PM,40.6,12.2,18.0,1004.6,16.1,West,37.0,46.3,,,Mostly Cloudy,270,2015-07-04 23:51:00<br />,2015-07-04 16:51:00,6,16,43,Holiday
4417,2015-07-04 18:00:00,13.71,6:51 PM,38.9,12.8,21.0,1004.9,16.1,West,24.1,-,,,Mostly Cloudy,260,2015-07-05 01:51:00<br />,2015-07-04 18:51:00,6,18,86,Holiday
4418,2015-07-04 19:00:00,16.69,7:51 PM,38.3,11.7,20.0,1005.3,16.1,WNW,20.4,-,,,Mostly Cloudy,290,2015-07-05 02:51:00<br />,2015-07-04 19:51:00,6,19,34,Holiday
4419,2015-07-04 20:00:00,14.5,8:51 PM,37.8,12.2,21.0,1005.9,16.1,West,14.8,-,,,Mostly Cloudy,270,2015-07-05 03:51:00<br />,2015-07-04 20:51:00,6,20,28,Holiday
4420,2015-07-04 21:00:00,15.88,9:51 PM,36.7,12.8,24.0,1006.6,16.1,WSW,11.1,-,,,Mostly Cloudy,250,2015-07-05 04:51:00<br />,2015-07-04 21:51:00,6,21,78,Holiday
4421,2015-07-04 22:00:00,18.59,10:51 PM,36.1,13.3,25.0,1006.6,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-07-05 05:51:00<br />,2015-07-04 22:51:00,6,22,11,Holiday
4422,2015-07-04 23:00:00,16.57,11:51 PM,35.6,12.8,25.0,1007.1,16.1,NW,14.8,-,,,Mostly Cloudy,310,2015-07-05 06:51:00<br />,2015-07-04 23:51:00,6,23,49,Holiday
4423,2015-07-05 00:00:00,16.32,12:51 AM,35.0,13.3,27.0,1007.1,16.1,West,18.5,-,,,Mostly Cloudy,280,2015-07-05 07:51:00<br />,2015-07-05 00:51:00,7,0,10,Summer
4424,2015-07-05 01:00:00,12.65,1:51 AM,33.9,13.3,29.0,1007.1,16.1,WNW,18.5,-,,,Mostly Cloudy,290,2015-07-05 08:51:00<br />,2015-07-05 01:51:00,7,1,2,Summer
4425,2015-07-05 02:00:00,11.4,2:51 AM,33.9,12.8,28.0,1007.1,16.1,West,25.9,-,,,Mostly Cloudy,280,2015-07-05 09:51:00<br />,2015-07-05 02:51:00,7,2,19,Summer
4426,2015-07-05 03:00:00,12.4,3:51 AM,32.8,13.9,32.0,1007.6,16.1,WNW,20.4,-,,,Mostly Cloudy,290,2015-07-05 10:51:00<br />,2015-07-05 03:51:00,7,3,82,Summer
4427,2015-07-05 04:00:00,10.66,4:51 AM,32.2,15.0,35.0,1008.3,16.1,West,20.4,-,,,Mostly Cloudy,280,2015-07-05 11:51:00<br />,2015-07-05 04:51:00,7,4,28,Summer
4428,2015-07-05 05:00:00,11.13,5:51 AM,31.7,15.0,36.0,1009.2,16.1,West,14.8,-,,,Mostly Cloudy,270,2015-07-05 12:51:00<br />,2015-07-05 05:51:00,7,5,70,Summer
4429,2015-07-05 06:00:00,8.17,6:51 AM,31.7,15.6,38.0,1009.7,16.1,West,11.1,-,,,Mostly Cloudy,260,2015-07-05 13:51:00<br />,2015-07-05 06:51:00,7,6,90,Summer
4430,2015-07-05 07:00:00,7.97,7:51 AM,31.7,16.7,40.0,1010.3,16.1,SW,11.1,-,,,Mostly Cloudy,230,2015-07-05 14:51:00<br />,2015-07-05 07:51:00,7,7,81,Summer
4431,2015-07-05 08:00:00,7.94,8:51 AM,33.3,16.1,35.0,1010.6,16.1,West,11.1,-,,,Mostly Cloudy,280,2015-07-05 15:51:00<br />,2015-07-05 08:51:00,7,8,70,Summer
4432,2015-07-05 09:00:00,8.04,9:51 AM,35.6,15.6,30.0,1010.7,16.1,Variable,7.4,-,,,Mostly Cloudy,0,2015-07-05 16:51:00<br />,2015-07-05 09:51:00,7,9,30,Summer
4433,2015-07-05 10:00:00,7.78,10:51 AM,36.1,13.9,26.0,1010.6,16.1,WSW,5.6,-,,,Mostly Cloudy,240,2015-07-05 17:51:00<br />,2015-07-05 10:51:00,7,10,50,Summer
4434,2015-07-05 11:00:00,7.09,11:51 AM,37.2,12.8,23.0,1010.2,16.1,Variable,9.3,-,,,Mostly Cloudy,0,2015-07-05 18:51:00<br />,2015-07-05 11:51:00,7,11,31,Summer
4435,2015-07-05 12:00:00,6.83,12:51 PM,37.8,13.3,23.0,1009.1,16.1,Variable,7.4,-,,,Mostly Cloudy,0,2015-07-05 19:51:00<br />,2015-07-05 12:51:00,7,12,66,Summer
4436,2015-07-05 13:00:00,11.28,1:51 PM,38.3,12.2,21.0,1008.4,16.1,Variable,9.3,-,,,Mostly Cloudy,0,2015-07-05 20:51:00<br />,2015-07-05 13:51:00,7,13,54,Summer
4437,2015-07-05 14:00:00,13.14,2:51 PM,37.8,12.8,22.0,1008.3,16.1,WSW,14.8,-,,,Mostly Cloudy,250,2015-07-05 21:51:00<br />,2015-07-05 14:51:00,7,14,9,Summer
4438,2015-07-05 15:00:00,13.04,3:51 PM,33.9,18.9,41.0,1008.8,16.1,South,35.2,59.3,,,Mostly Cloudy,170,2015-07-05 22:51:00<br />,2015-07-05 15:51:00,7,15,55,Summer
4439,2015-07-05 16:00:00,15.45,4:51 PM,33.3,18.3,41.0,1008.5,16.1,South,35.2,50.0,,,Widespread Dust,190,2015-07-05 23:51:00<br />,2015-07-05 16:51:00,7,16,23,Summer
4440,2015-07-05 17:00:00,12.87,5:51 PM,33.3,17.8,39.0,1008.3,16.1,South,35.2,46.3,,,Mostly Cloudy,170,2015-07-06 00:51:00<br />,2015-07-05 17:51:00,7,17,58,Summer
4441,2015-07-05 18:00:00,14.3,6:51 PM,31.7,18.9,46.0,1009.2,16.1,East,25.9,37.0,,,Mostly Cloudy,100,2015-07-06 01:51:00<br />,2015-07-05 18:51:00,7,18,86,Summer
4442,2015-07-05 19:00:00,15.05,7:51 PM,29.4,19.4,55.0,1010.0,16.1,East,22.2,-,,,Mostly Cloudy,100,2015-07-06 02:51:00<br />,2015-07-05 19:51:00,7,19,57,Summer
4443,2015-07-05 20:00:00,17.16,8:51 PM,29.4,18.9,53.0,1010.1,16.1,SE,22.2,-,,,Mostly Cloudy,130,2015-07-06 03:51:00<br />,2015-07-05 20:51:00,7,20,56,Summer
4444,2015-07-05 21:00:00,14.08,9:51 PM,29.4,18.9,53.0,1011.3,16.1,SE,13.0,-,,,Mostly Cloudy,130,2015-07-06 04:51:00<br />,2015-07-05 21:51:00,7,21,64,Summer
4445,2015-07-05 22:00:00,14.01,10:51 PM,29.4,17.8,49.0,1011.6,16.1,ESE,11.1,-,,,Mostly Cloudy,110,2015-07-06 05:51:00<br />,2015-07-05 22:51:00,7,22,10,Summer
4446,2015-07-05 23:00:00,14.2,11:51 PM,28.9,18.3,53.0,1011.0,16.1,ESE,11.1,-,,,Mostly Cloudy,120,2015-07-06 06:51:00<br />,2015-07-05 23:51:00,7,23,35,Summer
4447,2015-07-06 00:00:00,13.48,12:51 AM,28.9,18.3,53.0,1011.3,16.1,SSE,11.1,-,,,Mostly Cloudy,160,2015-07-06 07:51:00<br />,2015-07-06 00:51:00,1,0,93,Summer
4448,2015-07-06 01:00:00,10.27,1:51 AM,29.4,18.3,51.0,1011.4,16.1,SE,7.4,-,,,Mostly Cloudy,130,2015-07-06 08:51:00<br />,2015-07-06 01:51:00,1,1,11,Summer
4449,2015-07-06 02:00:00,9.17,2:51 AM,29.4,18.3,51.0,1011.5,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-07-06 09:51:00<br />,2015-07-06 02:51:00,1,2,38,Summer
4450,2015-07-06 03:00:00,9.53,3:51 AM,29.4,18.3,51.0,1011.7,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-07-06 10:51:00<br />,2015-07-06 03:51:00,1,3,21,Summer
4451,2015-07-06 04:00:00,8.82,4:48 AM,29.0,19.0,55.0,1014.1,16.1,SW,11.1,-,,Thunderstorm,Thunderstorm,230,2015-07-06 11:48:00<br />,2015-07-06 04:48:00,1,4,66,Summer
4452,2015-07-06 05:00:00,8.67,5:51 AM,26.1,20.0,69.0,1013.2,16.1,SW,16.7,-,0.0,Rain-Thunderstorm,Light Thunderstorms and Rain,230,2015-07-06 12:51:00<br />,2015-07-06 05:51:00,1,5,80,Summer
4453,2015-07-06 06:00:00,7.05,6:31 AM,26.1,20.6,72.0,1014.1,16.1,SE,11.1,-,0.0,,Mostly Cloudy,140,2015-07-06 13:31:00<br />,2015-07-06 06:31:00,1,6,19,Summer
4454,2015-07-06 07:00:00,5.99,7:51 AM,28.3,18.9,56.0,1012.8,16.1,ENE,7.4,-,,,Scattered Clouds,70,2015-07-06 14:51:00<br />,2015-07-06 07:51:00,1,7,95,Summer
4455,2015-07-06 08:00:00,6.56,8:51 AM,30.6,19.4,51.0,1012.9,16.1,East,11.1,-,,,Scattered Clouds,100,2015-07-06 15:51:00<br />,2015-07-06 08:51:00,1,8,51,Summer
4456,2015-07-06 09:00:00,6.47,9:51 AM,30.6,18.9,49.0,1013.0,16.1,West,5.6,-,,,Scattered Clouds,280,2015-07-06 16:51:00<br />,2015-07-06 09:51:00,1,9,96,Summer
4457,2015-07-06 10:00:00,5.63,10:51 AM,34.4,17.8,37.0,1012.6,16.1,Variable,9.3,-,,,Partly Cloudy,0,2015-07-06 17:51:00<br />,2015-07-06 10:51:00,1,10,94,Summer
