,timestamp,energy,Conditions,DateUTC<br />,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeEDT,TimeEST,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,timestamp.1,weekday,hour
3930,2015-06-19 17:00:00,28.625,Scattered Clouds,2015-06-19 21:56:00<br />,12.7,,-,70.0,,1017.9,18.3,5:56 PM,,16.1,WNW,18.5,300,2015-06-19 17:56:00,5,17
3931,2015-06-19 18:00:00,30.125,Partly Cloudy,2015-06-19 22:56:00<br />,12.2,,-,78.0,,1018.0,16.1,6:56 PM,,16.1,NW,13.0,310,2015-06-19 18:56:00,5,18
3932,2015-06-19 19:00:00,30.22500038,Clear,2015-06-19 23:56:00<br />,10.0,,-,72.0,,1018.5,15.0,7:56 PM,,16.1,WNW,11.1,300,2015-06-19 19:56:00,5,19
3933,2015-06-19 20:00:00,29.90000153,Clear,2015-06-20 00:56:00<br />,8.8,,-,77.0,,1019.1,12.7,8:56 PM,,16.1,NNW,9.3,340,2015-06-19 20:56:00,5,20
3934,2015-06-19 21:00:00,30.47500038,Clear,2015-06-20 01:56:00<br />,8.8,,-,77.0,,1019.3,12.7,9:56 PM,,16.1,North,5.6,10,2015-06-19 21:56:00,5,21
3935,2015-06-19 22:00:00,27.14999962,Clear,2015-06-20 02:56:00<br />,9.4,,-,89.0,,1019.8,11.1,10:56 PM,,16.1,Calm,Calm,0,2015-06-19 22:56:00,5,22
3936,2015-06-19 23:00:00,25.39999962,Clear,2015-06-20 03:56:00<br />,8.8,,-,96.0,,1019.3,9.4,11:56 PM,,16.1,Calm,Calm,0,2015-06-19 23:56:00,5,23
3937,2015-06-20 00:00:00,28.10000038,Clear,2015-06-20 04:56:00<br />,8.8,,-,96.0,,1019.1,9.4,12:56 AM,,16.1,Calm,Calm,0,2015-06-20 00:56:00,6,0
3938,2015-06-20 01:00:00,36.70000076,Clear,2015-06-20 05:56:00<br />,8.3,,-,100.0,,1019.4,8.3,1:56 AM,,16.1,Calm,Calm,0,2015-06-20 01:56:00,6,1
3939,2015-06-20 02:00:00,35.52500153,Clear,2015-06-20 06:56:00<br />,8.8,,-,96.0,,1019.4,9.4,2:56 AM,,16.1,East,7.4,90,2015-06-20 02:56:00,6,2
3940,2015-06-20 03:00:00,35.20000076,Clear,2015-06-20 07:56:00<br />,9.4,,-,100.0,,1018.9,9.4,3:56 AM,,16.1,ENE,7.4,70,2015-06-20 03:56:00,6,3
3941,2015-06-20 04:00:00,39.92499924,Clear,2015-06-20 08:56:00<br />,9.4,,-,100.0,,1018.7,9.4,4:56 AM,,16.1,East,5.6,80,2015-06-20 04:56:00,6,4
3942,2015-06-20 05:00:00,35.22499847,Overcast,2015-06-20 09:56:00<br />,10.0,,-,100.0,,1018.9,10.0,5:56 AM,,16.1,East,7.4,80,2015-06-20 05:56:00,6,5
3943,2015-06-20 06:00:00,35.92499924,Mostly Cloudy,2015-06-20 10:28:00<br />,11.0,,-,100.0,,1018.8,11.0,6:28 AM,,16.1,Calm,Calm,0,2015-06-20 06:28:00,6,6
3944,2015-06-20 07:00:00,39.69999695,Mostly Cloudy,2015-06-20 11:56:00<br />,12.2,,-,87.0,,1018.4,14.4,7:56 AM,,16.1,Calm,Calm,0,2015-06-20 07:56:00,6,7
3945,2015-06-20 08:00:00,39.90000153,Mostly Cloudy,2015-06-20 12:56:00<br />,14.4,,-,78.0,,1018.0,18.3,8:56 AM,,16.1,SSE,13.0,160,2015-06-20 08:56:00,6,8
3946,2015-06-20 09:00:00,37.625,Mostly Cloudy,2015-06-20 13:56:00<br />,13.8,,-,65.0,,1017.6,20.5,9:56 AM,,16.1,South,9.3,180,2015-06-20 09:56:00,6,9
3947,2015-06-20 10:00:00,25.10000038,Mostly Cloudy,2015-06-20 14:56:00<br />,15.5,,-,66.0,,1017.2,22.2,10:56 AM,,16.1,South,18.5,170,2015-06-20 10:56:00,6,10
3948,2015-06-20 11:00:00,24.5,Mostly Cloudy,2015-06-20 15:56:00<br />,15.5,,-,64.0,,1017.1,22.7,11:56 AM,,16.1,SSE,16.7,160,2015-06-20 11:56:00,6,11
3949,2015-06-20 12:00:00,24.45000076,Scattered Clouds,2015-06-20 16:56:00<br />,16.6,,-,64.0,,1016.2,23.8,12:56 PM,,16.1,South,14.8,180,2015-06-20 12:56:00,6,12
3950,2015-06-20 13:00:00,24.47500038,Mostly Cloudy,2015-06-20 17:56:00<br />,16.6,,-,66.0,,1016.1,23.3,1:56 PM,,16.1,South,16.7,170,2015-06-20 13:56:00,6,13
3951,2015-06-20 14:00:00,24.92499924,Mostly Cloudy,2015-06-20 18:56:00<br />,17.2,,-,68.0,,1015.6,23.3,2:56 PM,,16.1,South,14.8,190,2015-06-20 14:56:00,6,14
3952,2015-06-20 15:00:00,26.42499924,Light Rain Showers,2015-06-20 19:56:00<br />,17.7,Rain,-,73.0,0.0,1015.3,22.7,3:56 PM,,16.1,SSE,16.7,160,2015-06-20 15:56:00,6,15
3953,2015-06-20 16:00:00,29.90000153,Light Rain Showers,2015-06-20 20:10:00<br />,18.0,Rain,-,78.0,0.0,1015.1,22.0,4:10 PM,,11.3,SSE,13.0,160,2015-06-20 16:10:00,6,16
3954,2015-06-20 17:00:00,28.20000076,Light Rain Showers,2015-06-20 21:56:00<br />,18.3,Rain,-,84.0,0.0,1013.7,21.1,5:56 PM,,11.3,SE,11.1,130,2015-06-20 17:56:00,6,17
3955,2015-06-20 18:00:00,27.72500038,Light Rain Showers,2015-06-20 22:56:00<br />,17.7,Rain,-,84.0,0.0,1013.0,20.5,6:56 PM,,16.1,SSE,20.4,150,2015-06-20 18:56:00,6,18
3956,2015-06-20 19:00:00,27.125,Scattered Clouds,2015-06-20 23:56:00<br />,17.7,,-,84.0,0.0,1012.6,20.5,7:56 PM,,16.1,SSE,16.7,160,2015-06-20 19:56:00,6,19
3957,2015-06-20 20:00:00,27.75,Mostly Cloudy,2015-06-21 00:56:00<br />,17.7,,-,90.0,,1012.2,19.4,8:56 PM,,16.1,SSE,16.7,150,2015-06-20 20:56:00,6,20
3958,2015-06-20 21:00:00,26.89999962,Scattered Clouds,2015-06-21 01:56:00<br />,17.7,,-,93.0,0.0,1011.6,18.8,9:56 PM,,16.1,SSE,18.5,160,2015-06-20 21:56:00,6,21
3959,2015-06-20 22:00:00,28.45000076,Rain,2015-06-21 02:56:00<br />,17.7,Rain,-,93.0,0.05,1011.7,18.8,10:56 PM,,8.0,South,22.2,170,2015-06-20 22:56:00,6,22
3960,2015-06-21 01:00:00,36.22499847,Rain,2015-06-21 05:56:00<br />,18.3,Rain,-,97.0,0.06,1009.7,18.8,1:56 AM,,6.4,Calm,Calm,0,2015-06-21 01:56:00,7,1
3961,2015-06-21 02:00:00,35.59999847,Overcast,2015-06-21 06:56:00<br />,18.3,,-,97.0,0.04,1009.2,18.8,2:56 AM,,12.9,Calm,Calm,0,2015-06-21 02:56:00,7,2
3962,2015-06-21 03:00:00,35.72499847,Rain,2015-06-21 07:31:00<br />,18.0,Rain,-,100.0,0.07,1009.4,18.0,3:31 AM,,4.8,East,7.4,100,2015-06-21 03:31:00,7,3
3963,2015-06-21 04:00:00,34.42499924,Light Rain,2015-06-21 08:29:00<br />,18.0,Rain,-,100.0,0.01,1008.7,18.0,4:29 AM,,14.5,East,7.4,90,2015-06-21 04:29:00,7,4
3964,2015-06-21 05:00:00,34.57500076,Light Rain,2015-06-21 09:47:00<br />,18.0,Rain,-,100.0,0.0,1009.0,18.0,5:47 AM,,11.3,East,5.6,100,2015-06-21 05:47:00,7,5
3965,2015-06-21 06:00:00,34.17499924,Overcast,2015-06-21 10:08:00<br />,18.0,,-,100.0,,1009.0,18.0,6:08 AM,,16.1,Calm,Calm,0,2015-06-21 06:08:00,7,6
3966,2015-06-21 07:00:00,34.59999847,Mostly Cloudy,2015-06-21 11:56:00<br />,19.4,,-,93.0,,1008.6,20.5,7:56 AM,,16.1,Calm,Calm,0,2015-06-21 07:56:00,7,7
3967,2015-06-21 08:00:00,34.75,Mostly Cloudy,2015-06-21 12:56:00<br />,20.0,,-,87.0,,1008.8,22.2,8:56 AM,,16.1,NW,7.4,310,2015-06-21 08:56:00,7,8
3968,2015-06-21 09:00:00,33.29999924,Overcast,2015-06-21 13:42:00<br />,20.0,,-,83.0,,1009.4,23.0,9:42 AM,,16.1,Variable,5.6,0,2015-06-21 09:42:00,7,9
3969,2015-06-21 10:00:00,30.07500076,Mostly Cloudy,2015-06-21 14:56:00<br />,20.0,,-,79.0,,1008.5,23.8,10:56 AM,,16.1,WNW,11.1,300,2015-06-21 10:56:00,7,10
3970,2015-06-21 11:00:00,25.17499924,Mostly Cloudy,2015-06-21 15:56:00<br />,19.4,,-,71.0,,1007.9,25.0,11:56 AM,,16.1,Calm,Calm,0,2015-06-21 11:56:00,7,11
3971,2015-06-21 12:00:00,24.89999962,Mostly Cloudy,2015-06-21 16:56:00<br />,19.4,,-,66.0,,1007.8,26.1,12:56 PM,,16.1,NW,13.0,310,2015-06-21 12:56:00,7,12
3972,2015-06-21 13:00:00,24.375,Light Rain Showers,2015-06-21 17:56:00<br />,20.5,Rain,-,76.0,0.0,1008.0,25.0,1:56 PM,,9.7,NW,9.3,320,2015-06-21 13:56:00,7,13
3973,2015-06-21 14:00:00,26.07500076,Mostly Cloudy,2015-06-21 18:56:00<br />,21.1,,-,93.0,0.16,1008.7,22.2,2:56 PM,,11.3,Calm,Calm,0,2015-06-21 14:56:00,7,14
3974,2015-06-21 15:00:00,26.5,Mostly Cloudy,2015-06-21 19:56:00<br />,21.1,,-,85.0,,1008.1,23.8,3:56 PM,,16.1,SSW,7.4,200,2015-06-21 15:56:00,7,15
3975,2015-06-21 16:00:00,27.625,Mostly Cloudy,2015-06-21 20:56:00<br />,20.5,,-,74.0,,1008.5,25.5,4:56 PM,,16.1,NW,14.8,310,2015-06-21 16:56:00,7,16
3976,2015-06-21 17:00:00,28.70000076,Mostly Cloudy,2015-06-21 21:56:00<br />,19.4,,-,66.0,,1008.5,26.1,5:56 PM,,16.1,NW,18.5,310,2015-06-21 17:56:00,7,17
3977,2015-06-21 18:00:00,27.72500038,Scattered Clouds,2015-06-21 22:56:00<br />,18.3,,-,66.0,,1008.9,25.0,6:56 PM,,16.1,NW,16.7,310,2015-06-21 18:56:00,7,18
3978,2015-06-21 19:00:00,27.47500038,Scattered Clouds,2015-06-21 23:56:00<br />,17.7,,-,69.0,,1009.6,23.8,7:56 PM,,16.1,NW,20.4,320,2015-06-21 19:56:00,7,19
3979,2015-06-21 20:00:00,26.70000076,Partly Cloudy,2015-06-22 00:56:00<br />,16.6,,-,73.0,,1010.4,21.6,8:56 PM,,16.1,NW,16.7,310,2015-06-21 20:56:00,7,20
3980,2015-06-21 21:00:00,27.54999924,Partly Cloudy,2015-06-22 01:56:00<br />,16.6,,-,78.0,,1011.3,20.5,9:56 PM,,16.1,West,11.1,280,2015-06-21 21:56:00,7,21
3981,2015-06-21 22:00:00,27.35000038,Mostly Cloudy,2015-06-22 02:56:00<br />,16.6,,-,75.0,,1012.2,21.1,10:56 PM,,16.1,WNW,16.7,290,2015-06-21 22:56:00,7,22
3982,2015-06-21 23:00:00,28.17499924,Overcast,2015-06-22 03:10:00<br />,17.0,,-,78.0,,1013.1,21.0,11:10 PM,,16.1,West,14.8,280,2015-06-21 23:10:00,7,23
3983,2015-06-22 00:00:00,26.32499886,Overcast,2015-06-22 04:56:00<br />,16.6,,-,84.0,,1013.1,19.4,12:56 AM,,16.1,NNW,11.1,330,2015-06-22 00:56:00,1,0
3984,2015-06-22 01:00:00,35.29999924,Overcast,2015-06-22 05:10:00<br />,16.0,,-,83.0,,1013.8,19.0,1:10 AM,,16.1,NNW,9.3,330,2015-06-22 01:10:00,1,1
3985,2015-06-22 02:00:00,35.625,Clear,2015-06-22 06:56:00<br />,13.3,,-,83.0,,1014.0,16.1,2:56 AM,,16.1,NW,7.4,320,2015-06-22 02:56:00,1,2
3986,2015-06-22 03:00:00,35.32500076,Clear,2015-06-22 07:56:00<br />,13.3,,-,90.0,,1014.6,15.0,3:56 AM,,16.1,WNW,5.6,300,2015-06-22 03:56:00,1,3
3987,2015-06-22 04:00:00,35.57500076,Clear,2015-06-22 08:56:00<br />,13.3,,-,97.0,,1014.7,13.8,4:56 AM,,14.5,Calm,Calm,0,2015-06-22 04:56:00,1,4
3988,2015-06-22 05:00:00,34.07500076,Clear,2015-06-22 09:56:00<br />,12.7,,-,96.0,,1015.3,13.3,5:56 AM,,16.1,North,5.6,10,2015-06-22 05:56:00,1,5
3989,2015-06-22 06:00:00,34.67499924,Partly Cloudy,2015-06-22 10:30:00<br />,14.0,,-,94.0,,1016.1,15.0,6:30 AM,,16.1,Calm,Calm,0,2015-06-22 06:30:00,1,6
3990,2015-06-22 07:00:00,34.92499924,Scattered Clouds,2015-06-22 11:56:00<br />,14.4,,-,78.0,,1016.4,18.3,7:56 AM,,16.1,NNW,7.4,340,2015-06-22 07:56:00,1,7
3991,2015-06-22 08:00:00,35.34999847,Clear,2015-06-22 12:56:00<br />,14.4,,-,70.0,,1016.7,20.0,8:56 AM,,16.1,NNW,7.4,340,2015-06-22 08:56:00,1,8
3992,2015-06-22 09:00:00,32.57500076,Clear,2015-06-22 13:56:00<br />,14.4,,-,63.0,,1016.8,21.6,9:56 AM,,16.1,WNW,9.3,290,2015-06-22 09:56:00,1,9
3993,2015-06-22 10:00:00,26.67499924,Partly Cloudy,2015-06-22 14:56:00<br />,15.0,,-,62.0,,1016.4,22.7,10:56 AM,,16.1,Variable,5.6,0,2015-06-22 10:56:00,1,10
3994,2015-06-22 11:00:00,28.67499924,Scattered Clouds,2015-06-22 15:56:00<br />,14.4,,-,57.0,,1015.6,23.3,11:56 AM,,16.1,NW,5.6,310,2015-06-22 11:56:00,1,11
3995,2015-06-22 12:00:00,30.75,Scattered Clouds,2015-06-22 16:56:00<br />,13.3,,-,50.0,,1016.6,24.4,12:56 PM,,16.1,Calm,Calm,0,2015-06-22 12:56:00,1,12
3996,2015-06-22 13:00:00,31.23333359,Scattered Clouds,2015-06-22 17:56:00<br />,13.8,,-,48.0,,1017.4,25.5,1:56 PM,,16.1,NNW,5.6,340,2015-06-22 13:56:00,1,13
3997,2015-06-22 14:00:00,32.0,Scattered Clouds,2015-06-22 18:56:00<br />,14.4,,-,47.0,,1017.0,26.6,2:56 PM,,16.1,Calm,Calm,0,2015-06-22 14:56:00,1,14
3998,2015-06-22 15:00:00,32.5,Scattered Clouds,2015-06-22 19:56:00<br />,15.5,,-,50.0,,1016.2,26.6,3:56 PM,,16.1,Variable,5.6,0,2015-06-22 15:56:00,1,15
3999,2015-06-22 16:00:00,32.95000076,Scattered Clouds,2015-06-22 20:56:00<br />,15.5,,-,50.0,,1015.7,26.6,4:56 PM,,16.1,Calm,Calm,0,2015-06-22 16:56:00,1,16
4000,2015-06-22 17:00:00,35.09999847,Partly Cloudy,2015-06-22 21:56:00<br />,15.0,,-,46.0,,1014.4,27.7,5:56 PM,,16.1,Calm,Calm,0,2015-06-22 17:56:00,1,17
4001,2015-06-22 18:00:00,35.47499847,Clear,2015-06-22 22:56:00<br />,16.6,,-,56.0,,1014.3,26.1,6:56 PM,,16.1,South,7.4,190,2015-06-22 18:56:00,1,18
4002,2015-06-22 19:00:00,34.15000153,Clear,2015-06-22 23:56:00<br />,17.7,,-,64.0,,1014.8,25.0,7:56 PM,,16.1,South,9.3,180,2015-06-22 19:56:00,1,19
4003,2015-06-22 20:00:00,31.04999924,Partly Cloudy,2015-06-23 00:56:00<br />,17.7,,-,78.0,,1014.7,21.6,8:56 PM,,16.1,South,5.6,170,2015-06-22 20:56:00,1,20
4004,2015-06-22 21:00:00,31.27499962,Clear,2015-06-23 01:56:00<br />,17.2,,-,87.0,,1014.5,19.4,9:56 PM,,16.1,Calm,Calm,0,2015-06-22 21:56:00,1,21
4005,2015-06-22 22:00:00,28.89999962,Clear,2015-06-23 02:56:00<br />,15.5,,-,66.0,,1012.6,22.2,10:56 PM,,16.1,SSE,11.1,150,2015-06-22 22:56:00,1,22
4006,2015-06-22 23:00:00,27.85000038,Clear,2015-06-23 03:56:00<br />,15.5,,-,68.0,,1012.4,21.6,11:56 PM,,16.1,South,11.1,190,2015-06-22 23:56:00,1,23
4007,2015-06-23 00:00:00,27.94999886,Clear,2015-06-23 04:56:00<br />,15.5,,-,70.0,,1011.9,21.1,12:56 AM,,16.1,SSE,11.1,150,2015-06-23 00:56:00,2,0
4008,2015-06-23 01:00:00,35.80000305,Clear,2015-06-23 05:56:00<br />,15.5,,-,70.0,,1011.0,21.1,1:56 AM,,16.1,SSE,11.1,150,2015-06-23 01:56:00,2,1
4009,2015-06-23 02:00:00,36.02500153,Clear,2015-06-23 06:56:00<br />,16.1,,-,68.0,,1010.4,22.2,2:56 AM,,16.1,South,18.5,170,2015-06-23 02:56:00,2,2
4010,2015-06-23 03:00:00,35.17499924,Clear,2015-06-23 07:56:00<br />,17.2,,31.5,68.0,,1009.1,23.3,3:56 AM,,16.1,South,22.2,190,2015-06-23 03:56:00,2,3
4011,2015-06-23 04:00:00,35.34999847,Scattered Clouds,2015-06-23 08:56:00<br />,17.7,,-,69.0,,1009.0,23.8,4:56 AM,,16.1,SSW,14.8,200,2015-06-23 04:56:00,2,4
4012,2015-06-23 05:00:00,34.47499847,Overcast,2015-06-23 09:42:00<br />,19.0,,-,73.0,,1010.0,24.0,5:42 AM,,16.1,SSW,9.3,200,2015-06-23 05:42:00,2,5
4013,2015-06-23 06:00:00,35.02500153,Overcast,2015-06-23 10:11:00<br />,19.0,,-,73.0,,1010.0,24.0,6:11 AM,,16.1,SW,14.8,220,2015-06-23 06:11:00,2,6
4014,2015-06-23 07:00:00,35.95000076,Light Thunderstorms and Rain,2015-06-23 11:39:00<br />,21.0,Rain-Thunderstorm,-,88.0,0.0,1009.0,23.0,7:39 AM,,9.7,SSW,16.7,210,2015-06-23 07:39:00,2,7
4015,2015-06-23 08:00:00,35.47499847,Light Thunderstorms and Rain,2015-06-23 12:36:00<br />,20.0,Rain-Thunderstorm,40.7,88.0,0.08,1009.7,22.0,8:36 AM,,16.1,SW,27.8,220,2015-06-23 08:36:00,2,8
4016,2015-06-23 09:00:00,37.07500076,Mostly Cloudy,2015-06-23 13:56:00<br />,20.5,,27.8,84.0,0.0,1007.6,23.3,9:56 AM,,16.1,SSW,16.7,210,2015-06-23 09:56:00,2,9
4017,2015-06-23 10:00:00,30.875,Mostly Cloudy,2015-06-23 14:56:00<br />,18.8,,-,66.0,,1008.1,25.5,10:56 AM,,16.1,WSW,13.0,240,2015-06-23 10:56:00,2,10
4018,2015-06-23 11:00:00,27.75,Mostly Cloudy,2015-06-23 15:56:00<br />,20.0,,46.3,65.0,,1007.9,27.2,11:56 AM,,16.1,WSW,24.1,250,2015-06-23 11:56:00,2,11
4019,2015-06-23 12:00:00,31.875,Mostly Cloudy,2015-06-23 16:56:00<br />,20.5,,40.7,62.0,,1007.9,28.3,12:56 PM,,16.1,West,29.6,260,2015-06-23 12:56:00,2,12
4020,2015-06-23 13:00:00,31.67499924,Mostly Cloudy,2015-06-23 17:56:00<br />,21.6,,38.9,65.0,,1007.9,28.8,1:56 PM,,16.1,West,27.8,280,2015-06-23 13:56:00,2,13
4021,2015-06-23 14:00:00,33.65000153,Mostly Cloudy,2015-06-23 18:56:00<br />,19.4,,37.0,53.0,,1007.7,30.0,2:56 PM,,16.1,WNW,29.6,290,2015-06-23 14:56:00,2,14
4022,2015-06-23 15:00:00,33.52500153,Scattered Clouds,2015-06-23 19:56:00<br />,17.7,,44.4,52.0,,1008.6,28.3,3:56 PM,,16.1,NW,33.3,310,2015-06-23 15:56:00,2,15
4023,2015-06-23 16:00:00,33.17499924,Mostly Cloudy,2015-06-23 20:56:00<br />,16.6,,44.4,54.0,,1009.0,26.6,4:56 PM,,16.1,NNW,29.6,330,2015-06-23 16:56:00,2,16
4024,2015-06-23 17:00:00,33.22499847,Scattered Clouds,2015-06-23 21:56:00<br />,14.4,,46.3,52.0,,1009.9,25.0,5:56 PM,,16.1,NW,29.6,320,2015-06-23 17:56:00,2,17
4025,2015-06-23 18:00:00,33.42499924,Scattered Clouds,2015-06-23 22:56:00<br />,15.5,,46.3,61.0,,1011.1,23.3,6:56 PM,,16.1,NNW,31.5,330,2015-06-23 18:56:00,2,18
4026,2015-06-23 19:00:00,33.65000153,Partly Cloudy,2015-06-23 23:56:00<br />,13.3,,44.4,61.0,,1011.9,21.1,7:56 PM,,16.1,NNW,37.0,330,2015-06-23 19:56:00,2,19
4027,2015-06-23 20:00:00,31.54999924,Scattered Clouds,2015-06-24 00:56:00<br />,13.3,,-,68.0,,1013.1,19.4,8:56 PM,,16.1,NNW,16.7,330,2015-06-23 20:56:00,2,20
4028,2015-06-23 21:00:00,30.70000076,Partly Cloudy,2015-06-24 01:56:00<br />,13.3,,-,75.0,,1014.8,17.7,9:56 PM,,16.1,NW,14.8,320,2015-06-23 21:56:00,2,21
4029,2015-06-23 22:00:00,27.90000153,Clear,2015-06-24 02:56:00<br />,12.7,,-,83.0,,1015.4,15.5,10:56 PM,,16.1,NNW,7.4,330,2015-06-23 22:56:00,2,22
4030,2015-06-23 23:00:00,27.89999962,Clear,2015-06-24 03:56:00<br />,12.7,,-,80.0,,1015.7,16.1,11:56 PM,,16.1,NNW,14.8,330,2015-06-23 23:56:00,2,23
4031,2015-06-24 00:00:00,26.70000076,Clear,2015-06-24 04:56:00<br />,12.7,,-,86.0,,1015.6,15.0,12:56 AM,,16.1,NW,9.3,320,2015-06-24 00:56:00,3,0
4032,2015-06-24 01:00:00,34.65000153,Clear,2015-06-24 05:56:00<br />,12.2,,-,93.0,,1015.9,13.3,1:56 AM,,16.1,Calm,Calm,0,2015-06-24 01:56:00,3,1
4033,2015-06-24 02:00:00,34.82500076,Mostly Cloudy,2015-06-24 06:16:00<br />,13.0,,-,100.0,,1016.5,13.0,2:16 AM,,16.1,Calm,Calm,0,2015-06-24 02:16:00,3,2
4034,2015-06-24 03:00:00,34.57500076,Partly Cloudy,2015-06-24 07:56:00<br />,12.7,,-,93.0,,1016.3,13.8,3:56 AM,,16.1,NNW,5.6,330,2015-06-24 03:56:00,3,3
4035,2015-06-24 04:00:00,33.92499924,Clear,2015-06-24 08:56:00<br />,11.6,,-,96.0,,1016.6,12.2,4:56 AM,,4.8,Calm,Calm,0,2015-06-24 04:56:00,3,4
4036,2015-06-24 05:00:00,33.54999924,Clear,2015-06-24 09:07:00<br />,11.0,,-,94.0,,1017.2,12.0,5:07 AM,,2.4,Calm,Calm,0,2015-06-24 05:07:00,3,5
4037,2015-06-24 06:00:00,33.75,Clear,2015-06-24 10:22:00<br />,12.0,,-,100.0,,1018.2,12.0,6:22 AM,,16.1,Calm,Calm,0,2015-06-24 06:22:00,3,6
4038,2015-06-24 07:00:00,34.42499924,Scattered Clouds,2015-06-24 11:56:00<br />,13.3,,-,81.0,,1018.4,16.6,7:56 AM,,16.1,NNW,5.6,330,2015-06-24 07:56:00,3,7
4039,2015-06-24 08:00:00,34.42499924,Mostly Cloudy,2015-06-24 12:27:00<br />,13.0,,-,77.0,,1019.2,17.0,8:27 AM,,16.1,NNW,13.0,330,2015-06-24 08:27:00,3,8
4040,2015-06-24 09:00:00,30.47500038,Overcast,2015-06-24 13:56:00<br />,13.3,,-,78.0,,1019.4,17.2,9:56 AM,,16.1,NNW,11.1,330,2015-06-24 09:56:00,3,9
4041,2015-06-24 10:00:00,25.25,Overcast,2015-06-24 14:56:00<br />,13.3,,-,73.0,,1019.7,18.3,10:56 AM,,16.1,North,7.4,350,2015-06-24 10:56:00,3,10
4042,2015-06-24 11:00:00,27.20000076,Mostly Cloudy,2015-06-24 15:56:00<br />,13.8,,-,70.0,,1019.8,19.4,11:56 AM,,16.1,NNW,16.7,330,2015-06-24 11:56:00,3,11
4043,2015-06-24 12:00:00,26.375,Scattered Clouds,2015-06-24 16:56:00<br />,14.4,,-,65.0,,1019.5,21.1,12:56 PM,,16.1,NNW,14.8,330,2015-06-24 12:56:00,3,12
4044,2015-06-24 13:00:00,30.79999924,Mostly Cloudy,2015-06-24 17:56:00<br />,13.8,,-,61.0,,1019.4,21.6,1:56 PM,,16.1,WNW,14.8,300,2015-06-24 13:56:00,3,13
4045,2015-06-24 14:00:00,32.65000153,Scattered Clouds,2015-06-24 18:56:00<br />,13.8,,-,57.0,,1019.2,22.7,2:56 PM,,16.1,NW,18.5,320,2015-06-24 14:56:00,3,14
4046,2015-06-24 15:00:00,32.25,Scattered Clouds,2015-06-24 19:56:00<br />,12.7,,-,51.0,,1018.9,23.3,3:56 PM,,16.1,Variable,9.3,0,2015-06-24 15:56:00,3,15
4047,2015-06-24 16:00:00,32.97499847,Scattered Clouds,2015-06-24 20:56:00<br />,12.2,,-,50.0,,1019.3,23.3,4:56 PM,,16.1,WNW,16.7,300,2015-06-24 16:56:00,3,16
4048,2015-06-24 17:00:00,32.45000076,Partly Cloudy,2015-06-24 21:56:00<br />,10.5,,-,44.0,,1019.1,23.3,5:56 PM,,16.1,NNW,13.0,340,2015-06-24 17:56:00,3,17
4049,2015-06-24 18:00:00,33.15000153,Clear,2015-06-24 22:56:00<br />,10.5,,-,46.0,,1018.6,22.7,6:56 PM,,16.1,NW,13.0,310,2015-06-24 18:56:00,3,18
4050,2015-06-24 19:00:00,32.82500076,Clear,2015-06-24 23:56:00<br />,11.6,,-,55.0,,1018.8,21.1,7:56 PM,,16.1,NNW,9.3,340,2015-06-24 19:56:00,3,19
4051,2015-06-24 20:00:00,30.125,Clear,2015-06-25 00:56:00<br />,11.6,,-,65.0,,1018.7,18.3,8:56 PM,,16.1,North,7.4,360,2015-06-24 20:56:00,3,20
4052,2015-06-24 21:00:00,29.07500076,Clear,2015-06-25 01:56:00<br />,12.7,,-,83.0,,1019.1,15.5,9:56 PM,,16.1,Calm,Calm,0,2015-06-24 21:56:00,3,21
4053,2015-06-24 22:00:00,26.375,Clear,2015-06-25 02:56:00<br />,11.6,,-,93.0,,1019.4,12.7,10:56 PM,,16.1,Calm,Calm,0,2015-06-24 22:56:00,3,22
4054,2015-06-24 23:00:00,26.14999962,Clear,2015-06-25 03:56:00<br />,11.6,,-,96.0,,1019.5,12.2,11:56 PM,,16.1,East,5.6,80,2015-06-24 23:56:00,3,23
4055,2015-06-25 00:00:00,25.875,Clear,2015-06-25 04:56:00<br />,11.6,,-,96.0,,1019.4,12.2,12:56 AM,,16.1,East,5.6,90,2015-06-25 00:56:00,4,0
4056,2015-06-25 01:00:00,34.20000076,Clear,2015-06-25 05:56:00<br />,11.6,,-,96.0,,1019.4,12.2,1:56 AM,,16.1,East,7.4,90,2015-06-25 01:56:00,4,1
4057,2015-06-25 02:00:00,36.54999924,Clear,2015-06-25 06:56:00<br />,11.1,,-,97.0,,1019.0,11.6,2:56 AM,,16.1,East,7.4,90,2015-06-25 02:56:00,4,2
4058,2015-06-25 03:00:00,34.45000076,Mostly Cloudy,2015-06-25 07:56:00<br />,11.6,,-,96.0,,1018.5,12.2,3:56 AM,,16.1,East,7.4,80,2015-06-25 03:56:00,4,3
4059,2015-06-25 04:00:00,34.47499847,Clear,2015-06-25 08:56:00<br />,11.1,,-,97.0,,1018.9,11.6,4:56 AM,,16.1,East,5.6,100,2015-06-25 04:56:00,4,4
4060,2015-06-25 05:00:00,34.125,Clear,2015-06-25 09:56:00<br />,10.5,,-,96.0,,1019.0,11.1,5:56 AM,,16.1,East,7.4,90,2015-06-25 05:56:00,4,5
