,timestamp,energy,Conditions,DateUTC<br />,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeEDT,TimeEST,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,timestamp.1,weekday,hour,rand,seasonal
4098,2015-06-21 08:00:00,27.23333333,Overcast,2015-06-21 12:22:00<br />,21.7,,-,91.0,,1006.3,23.3,8:22 AM,,11.3,West,9.3,260,2015-06-21 08:22:00,7,8,67,Summer
4099,2015-06-21 09:00:00,27.53333333,Overcast,2015-06-21 13:36:00<br />,21.7,,-,82.0,,1006.3,25.0,9:36 AM,,16.1,WNW,16.7,300,2015-06-21 09:36:00,7,9,55,Summer
4100,2015-06-21 10:00:00,26.85833333,Partly Cloudy,2015-06-21 14:24:00<br />,21.1,,-,74.0,,1006.7,26.1,10:24 AM,,16.1,NW,18.5,320,2015-06-21 10:24:00,7,10,11,Summer
4101,2015-06-21 11:00:00,27.2,Scattered Clouds,2015-06-21 15:22:00<br />,20.6,,35.2,65.0,,1007.3,27.8,11:22 AM,,16.1,NW,20.4,320,2015-06-21 11:22:00,7,11,80,Summer
4102,2015-06-21 12:00:00,28.125,Mostly Cloudy,2015-06-21 16:02:00<br />,20.0,,33.3,62.0,,1007.3,27.8,12:02 PM,,16.1,NW,18.5,310,2015-06-21 12:02:00,7,12,0,Summer
4103,2015-06-21 13:00:00,28.35,Scattered Clouds,2015-06-21 17:53:00<br />,20.0,,33.3,55.0,,1007.0,30.0,1:53 PM,,16.1,West,18.5,280,2015-06-21 13:53:00,7,13,30,Summer
4104,2015-06-21 14:00:00,29.275,Partly Cloudy,2015-06-21 18:53:00<br />,19.4,,33.3,53.0,,1006.8,30.0,2:53 PM,,16.1,West,24.1,270,2015-06-21 14:53:00,7,14,30,Summer
4105,2015-06-21 15:00:00,29.21666667,Scattered Clouds,2015-06-21 19:53:00<br />,18.9,,42.6,49.0,,1006.8,30.6,3:53 PM,,16.1,West,22.2,280,2015-06-21 15:53:00,7,15,9,Summer
4106,2015-06-21 16:00:00,29.5,Partly Cloudy,2015-06-21 20:53:00<br />,19.4,,37.0,49.0,,1006.7,31.1,4:53 PM,,16.1,West,29.6,270,2015-06-21 16:53:00,7,16,48,Summer
4107,2015-06-21 17:00:00,29.75833333,Clear,2015-06-21 21:53:00<br />,18.9,,31.5,49.0,,1006.8,30.6,5:53 PM,,16.1,West,20.4,260,2015-06-21 17:53:00,7,17,21,Summer
4108,2015-06-21 18:00:00,29.16666667,Partly Cloudy,2015-06-21 22:53:00<br />,18.9,,29.6,51.0,,1007.3,30.0,6:53 PM,,16.1,West,18.5,270,2015-06-21 18:53:00,7,18,39,Summer
4109,2015-06-21 19:00:00,30.15833333,Clear,2015-06-21 23:53:00<br />,18.9,,-,53.0,,1007.6,29.4,7:53 PM,,16.1,West,13.0,270,2015-06-21 19:53:00,7,19,49,Summer
4110,2015-06-21 20:00:00,29.875,Clear,2015-06-22 00:53:00<br />,18.9,,-,56.0,,1008.0,28.3,8:53 PM,,16.1,West,9.3,270,2015-06-21 20:53:00,7,20,19,Summer
4111,2015-06-21 21:00:00,29.31666667,Clear,2015-06-22 01:53:00<br />,18.9,,-,60.0,,1008.9,27.2,9:53 PM,,16.1,WSW,7.4,250,2015-06-21 21:53:00,7,21,57,Summer
4112,2015-06-21 22:00:00,29.8,Clear,2015-06-22 02:53:00<br />,19.4,,-,64.0,,1009.2,26.7,10:53 PM,,16.1,WNW,7.4,290,2015-06-21 22:53:00,7,22,45,Summer
4113,2015-06-21 23:00:00,29.25,Clear,2015-06-22 03:53:00<br />,18.9,,-,60.0,,1009.8,27.2,11:53 PM,,16.1,West,14.8,280,2015-06-21 23:53:00,7,23,16,Summer
4114,2015-06-22 00:00:00,28.55833333,Partly Cloudy,2015-06-22 04:53:00<br />,18.3,,-,64.0,,1010.1,25.6,12:53 AM,,16.1,WNW,11.1,300,2015-06-22 00:53:00,1,0,12,Summer
4115,2015-06-22 01:00:00,29.48333333,Scattered Clouds,2015-06-22 05:53:00<br />,18.9,,-,69.0,,1010.2,25.0,1:53 AM,,16.1,WNW,5.6,300,2015-06-22 01:53:00,1,1,73,Summer
4116,2015-06-22 02:00:00,28.23333333,Clear,2015-06-22 06:53:00<br />,18.9,,-,73.0,,1010.8,23.9,2:53 AM,,16.1,NW,9.3,310,2015-06-22 02:53:00,1,2,84,Summer
4117,2015-06-22 03:00:00,27.91666667,Clear,2015-06-22 07:53:00<br />,18.3,,-,73.0,,1011.6,23.3,3:53 AM,,16.1,NW,5.6,310,2015-06-22 03:53:00,1,3,57,Summer
4118,2015-06-22 04:00:00,27.33333333,Clear,2015-06-22 08:53:00<br />,18.3,,-,76.0,,1012.1,22.8,4:53 AM,,16.1,NW,5.6,320,2015-06-22 04:53:00,1,4,78,Summer
4119,2015-06-22 05:00:00,28.29166667,Clear,2015-06-22 09:53:00<br />,17.8,,-,78.0,,1013.1,21.7,5:53 AM,,16.1,West,5.6,280,2015-06-22 05:53:00,1,5,84,Summer
4120,2015-06-22 06:00:00,27.71666667,Clear,2015-06-22 10:53:00<br />,18.3,,-,81.0,,1013.8,21.7,6:53 AM,,16.1,SW,7.4,220,2015-06-22 06:53:00,1,6,4,Summer
4121,2015-06-22 07:00:00,27.75833333,Clear,2015-06-22 11:53:00<br />,17.2,,-,66.0,,1014.2,23.9,7:53 AM,,16.1,WNW,9.3,290,2015-06-22 07:53:00,1,7,32,Summer
4122,2015-06-22 08:00:00,26.85833333,Clear,2015-06-22 12:53:00<br />,16.1,,-,58.0,,1014.8,25.0,8:53 AM,,16.1,NW,13.0,310,2015-06-22 08:53:00,1,8,44,Summer
4123,2015-06-22 09:00:00,27.475,Clear,2015-06-22 13:53:00<br />,16.7,,-,56.0,,1015.2,26.1,9:53 AM,,16.1,Variable,11.1,0,2015-06-22 09:53:00,1,9,71,Summer
4124,2015-06-22 10:00:00,26.95833333,Clear,2015-06-22 14:53:00<br />,16.1,,-,50.0,,1015.4,27.2,10:53 AM,,16.1,WNW,14.8,300,2015-06-22 10:53:00,1,10,3,Summer
4125,2015-06-22 11:00:00,28.5,Clear,2015-06-22 15:53:00<br />,15.6,,-,46.0,,1015.1,28.3,11:53 AM,,16.1,West,14.8,280,2015-06-22 11:53:00,1,11,41,Summer
4126,2015-06-22 12:00:00,28.28333333,Clear,2015-06-22 16:53:00<br />,16.1,,-,46.0,,1014.2,28.9,12:53 PM,,16.1,Variable,9.3,0,2015-06-22 12:53:00,1,12,65,Summer
4127,2015-06-22 13:00:00,29.58333333,Scattered Clouds,2015-06-22 17:53:00<br />,16.7,,-,44.0,,1014.3,30.0,1:53 PM,,16.1,West,16.7,280,2015-06-22 13:53:00,1,13,48,Summer
4128,2015-06-22 14:00:00,28.725,Partly Cloudy,2015-06-22 18:53:00<br />,16.1,,-,41.0,,1015.3,30.6,2:53 PM,,16.1,WNW,20.4,290,2015-06-22 14:53:00,1,14,98,Summer
4129,2015-06-22 15:00:00,33.41666667,Clear,2015-06-22 19:53:00<br />,16.7,,-,43.0,,1014.7,30.6,3:53 PM,,16.1,West,16.7,270,2015-06-22 15:53:00,1,15,40,Summer
4130,2015-06-22 16:00:00,29.375,Mostly Cloudy,2015-06-22 20:53:00<br />,17.2,,-,44.0,,1014.2,30.6,4:53 PM,,16.1,West,14.8,260,2015-06-22 16:53:00,1,16,45,Summer
4131,2015-06-22 17:00:00,30.6,Partly Cloudy,2015-06-22 21:53:00<br />,16.1,,-,41.0,,1013.6,30.6,5:53 PM,,16.1,WSW,13.0,250,2015-06-22 17:53:00,1,17,40,Summer
4132,2015-06-22 18:00:00,32.55,Clear,2015-06-22 22:53:00<br />,15.6,,-,41.0,,1013.6,30.0,6:53 PM,,16.1,West,14.8,270,2015-06-22 18:53:00,1,18,43,Summer
4133,2015-06-22 19:00:00,30.94166667,Clear,2015-06-22 23:53:00<br />,16.1,,-,46.0,,1013.9,28.9,7:53 PM,,16.1,West,7.4,260,2015-06-22 19:53:00,1,19,97,Summer
4134,2015-06-22 20:00:00,29.69166667,Clear,2015-06-23 00:53:00<br />,16.1,,-,49.0,,1014.5,27.8,8:53 PM,,16.1,West,5.6,260,2015-06-22 20:53:00,1,20,85,Summer
4135,2015-06-22 21:00:00,30.475,Clear,2015-06-23 01:53:00<br />,16.7,,-,54.0,,1014.9,26.7,9:53 PM,,16.1,Calm,Calm,0,2015-06-22 21:53:00,1,21,91,Summer
4136,2015-06-22 22:00:00,29.98333333,Clear,2015-06-23 02:53:00<br />,17.2,,-,62.0,,1014.9,25.0,10:53 PM,,16.1,Calm,Calm,0,2015-06-22 22:53:00,1,22,44,Summer
4137,2015-06-22 23:00:00,30.04166667,Clear,2015-06-23 03:53:00<br />,17.2,,-,64.0,,1014.2,24.4,11:53 PM,,16.1,Calm,Calm,0,2015-06-22 23:53:00,1,23,96,Summer
4138,2015-06-23 00:00:00,28.68333333,Clear,2015-06-23 04:53:00<br />,18.3,,-,76.0,,1013.5,22.8,12:53 AM,,14.5,SSW,9.3,200,2015-06-23 00:53:00,2,0,35,Summer
4139,2015-06-23 01:00:00,29.04166667,Clear,2015-06-23 05:53:00<br />,18.3,,-,78.0,,1013.5,22.2,1:53 AM,,16.1,SSW,7.4,200,2015-06-23 01:53:00,2,1,57,Summer
4140,2015-06-23 02:00:00,27.76666667,Scattered Clouds,2015-06-23 06:53:00<br />,18.9,,-,81.0,,1013.5,22.2,2:53 AM,,16.1,SSW,9.3,200,2015-06-23 02:53:00,2,2,44,Summer
4141,2015-06-23 03:00:00,28.14166667,Partly Cloudy,2015-06-23 07:53:00<br />,19.4,,-,87.0,,1013.3,21.7,3:53 AM,,14.5,SW,7.4,220,2015-06-23 03:53:00,2,3,8,Summer
4142,2015-06-23 04:00:00,27.525,Clear,2015-06-23 08:53:00<br />,20.0,,-,84.0,,1013.3,22.8,4:53 AM,,14.5,SSW,11.1,200,2015-06-23 04:53:00,2,4,20,Summer
4143,2015-06-23 05:00:00,27.48333333,Clear,2015-06-23 09:53:00<br />,21.1,,-,87.0,,1013.1,23.3,5:53 AM,,11.3,SSW,14.8,210,2015-06-23 05:53:00,2,5,33,Summer
4144,2015-06-23 06:00:00,27.13333333,Clear,2015-06-23 10:53:00<br />,21.7,,-,85.0,,1012.9,24.4,6:53 AM,,11.3,SSW,11.1,210,2015-06-23 06:53:00,2,6,42,Summer
4145,2015-06-23 07:00:00,27.51666667,Clear,2015-06-23 11:53:00<br />,22.8,,-,82.0,,1012.4,26.1,7:53 AM,,12.9,SSW,14.8,200,2015-06-23 07:53:00,2,7,93,Summer
4146,2015-06-23 08:00:00,27.69166667,Clear,2015-06-23 12:53:00<br />,22.8,,-,74.0,,1011.8,27.8,8:53 AM,,14.5,SW,18.5,230,2015-06-23 08:53:00,2,8,52,Summer
4147,2015-06-23 09:00:00,26.54166667,Clear,2015-06-23 13:53:00<br />,22.8,,-,67.0,,1011.5,29.4,9:53 AM,,16.1,SW,20.4,220,2015-06-23 09:53:00,2,9,25,Summer
4148,2015-06-23 10:00:00,27.88333333,Scattered Clouds,2015-06-23 14:53:00<br />,22.8,,-,65.0,,1010.9,30.0,10:53 AM,,16.1,SW,18.5,220,2015-06-23 10:53:00,2,10,9,Summer
4149,2015-06-23 11:00:00,28.44166667,Mostly Cloudy,2015-06-23 15:53:00<br />,22.2,,-,63.0,,1011.0,30.0,11:53 AM,,16.1,SW,16.7,230,2015-06-23 11:53:00,2,11,5,Summer
4150,2015-06-23 12:00:00,31.19166667,Scattered Clouds,2015-06-23 16:53:00<br />,22.2,,-,59.0,,1009.9,31.1,12:53 PM,,16.1,SW,16.7,230,2015-06-23 12:53:00,2,12,5,Summer
4151,2015-06-23 13:00:00,31.075,Clear,2015-06-23 17:53:00<br />,21.7,,33.3,57.0,,1009.5,31.1,1:53 PM,,16.1,WSW,20.4,240,2015-06-23 13:53:00,2,13,44,Summer
4152,2015-06-23 14:00:00,29.65,Scattered Clouds,2015-06-23 18:53:00<br />,21.7,,-,54.0,,1009.3,32.2,2:53 PM,,16.1,WSW,18.5,250,2015-06-23 14:53:00,2,14,91,Summer
4153,2015-06-23 15:00:00,30.20833333,Partly Cloudy,2015-06-23 19:53:00<br />,21.7,,-,52.0,,1008.0,32.8,3:53 PM,,16.1,SW,24.1,230,2015-06-23 15:53:00,2,15,32,Summer
4154,2015-06-23 16:00:00,29.43333333,Partly Cloudy,2015-06-23 20:53:00<br />,21.1,,-,50.0,,1007.6,32.8,4:53 PM,,16.1,WSW,22.2,240,2015-06-23 16:53:00,2,16,78,Summer
4155,2015-06-23 17:00:00,26.825,Scattered Clouds,2015-06-23 21:53:00<br />,21.7,,31.5,57.0,,1006.6,31.1,5:53 PM,,16.1,WSW,20.4,240,2015-06-23 17:53:00,2,17,14,Summer
4156,2015-06-23 18:00:00,25.55,Rain,2015-06-23 22:15:00<br />,22.8,Rain-Thunderstorm,-,69.0,0.02,1007.3,28.9,6:15 PM,,8.0,SW,14.8,230,2015-06-23 18:15:00,2,18,77,Summer
4157,2015-06-23 19:00:00,24.7,Light Rain,2015-06-23 23:01:00<br />,21.1,Rain,-,76.0,0.0,1007.3,25.6,7:01 PM,,16.1,Variable,9.3,0,2015-06-23 19:01:00,2,19,9,Summer
4158,2015-06-23 20:00:00,25.49166667,Clear,2015-06-24 00:53:00<br />,18.3,,-,76.0,,1009.5,22.8,8:53 PM,,16.1,WSW,18.5,240,2015-06-23 20:53:00,2,20,83,Summer
4159,2015-06-23 21:00:00,29.85,Clear,2015-06-24 01:53:00<br />,18.3,,-,78.0,,1010.0,22.2,9:53 PM,,16.1,WSW,13.0,250,2015-06-23 21:53:00,2,21,10,Summer
4160,2015-06-23 22:00:00,30.78333333,Clear,2015-06-24 02:53:00<br />,18.9,,-,81.0,,1010.6,22.2,10:53 PM,,16.1,West,13.0,270,2015-06-23 22:53:00,2,22,43,Summer
4161,2015-06-23 23:00:00,29.425,Clear,2015-06-24 03:53:00<br />,18.9,,-,84.0,,1011.2,21.7,11:53 PM,,16.1,WNW,11.1,290,2015-06-23 23:53:00,2,23,81,Summer
4162,2015-06-24 00:00:00,30.18333333,Clear,2015-06-24 04:53:00<br />,18.9,,-,87.0,,1011.6,21.1,12:53 AM,,16.1,WSW,7.4,240,2015-06-24 00:53:00,3,0,26,Summer
4163,2015-06-24 01:00:00,29.75833333,Clear,2015-06-24 05:53:00<br />,18.9,,-,93.0,,1012.2,20.0,1:53 AM,,14.5,Calm,Calm,0,2015-06-24 01:53:00,3,1,14,Summer
4164,2015-06-24 02:00:00,27.8,Clear,2015-06-24 06:53:00<br />,14.4,,-,63.0,,1012.5,21.7,2:53 AM,,16.1,North,14.8,10,2015-06-24 02:53:00,3,2,62,Summer
4165,2015-06-24 03:00:00,28.34166667,Clear,2015-06-24 07:53:00<br />,13.9,,-,70.0,,1012.9,19.4,3:53 AM,,16.1,NNW,7.4,330,2015-06-24 03:53:00,3,3,32,Summer
4166,2015-06-24 04:00:00,28.03333333,Clear,2015-06-24 08:53:00<br />,13.3,,-,70.0,,1014.0,18.9,4:53 AM,,16.1,WNW,5.6,290,2015-06-24 04:53:00,3,4,36,Summer
4167,2015-06-24 05:00:00,27.94166667,Clear,2015-06-24 09:53:00<br />,13.3,,-,70.0,,1014.6,18.9,5:53 AM,,16.1,NW,7.4,320,2015-06-24 05:53:00,3,5,72,Summer
4168,2015-06-24 06:00:00,28.11666667,Clear,2015-06-24 10:53:00<br />,13.3,,-,68.0,,1015.1,19.4,6:53 AM,,16.1,NNW,9.3,330,2015-06-24 06:53:00,3,6,91,Summer
4169,2015-06-24 07:00:00,27.76666667,Clear,2015-06-24 11:53:00<br />,13.9,,-,65.0,,1015.3,20.6,7:53 AM,,16.1,North,25.9,350,2015-06-24 07:53:00,3,7,41,Summer
4170,2015-06-24 08:00:00,27.70833333,Clear,2015-06-24 12:53:00<br />,14.4,,-,61.0,,1016.1,22.2,8:53 AM,,16.1,North,18.5,10,2015-06-24 08:53:00,3,8,43,Summer
4171,2015-06-24 09:00:00,27.23333333,Clear,2015-06-24 13:53:00<br />,14.4,,-,59.0,,1016.3,22.8,9:53 AM,,16.1,NW,18.5,320,2015-06-24 09:53:00,3,9,63,Summer
4172,2015-06-24 10:00:00,26.925,Clear,2015-06-24 14:53:00<br />,15.0,,-,57.0,,1016.4,23.9,10:53 AM,,16.1,Variable,11.1,0,2015-06-24 10:53:00,3,10,57,Summer
4173,2015-06-24 11:00:00,27.9,Clear,2015-06-24 15:53:00<br />,14.4,,-,52.0,,1016.2,25.0,11:53 AM,,16.1,WNW,16.7,290,2015-06-24 11:53:00,3,11,24,Summer
4174,2015-06-24 12:00:00,29.65833333,Partly Cloudy,2015-06-24 16:53:00<br />,15.0,,-,50.0,,1015.9,26.1,12:53 PM,,16.1,NW,13.0,310,2015-06-24 12:53:00,3,12,67,Summer
4175,2015-06-24 13:00:00,31.03333333,Scattered Clouds,2015-06-24 17:53:00<br />,15.0,,-,47.0,,1015.3,27.2,1:53 PM,,16.1,NNW,18.5,330,2015-06-24 13:53:00,3,13,47,Summer
4176,2015-06-24 14:00:00,31.46666667,Clear,2015-06-24 18:53:00<br />,14.4,,-,44.0,,1015.2,27.8,2:53 PM,,16.1,NNW,14.8,330,2015-06-24 14:53:00,3,14,10,Summer
4177,2015-06-24 15:00:00,30.54166667,Clear,2015-06-24 19:53:00<br />,13.9,,-,41.0,,1015.0,28.3,3:53 PM,,16.1,North,18.5,350,2015-06-24 15:53:00,3,15,65,Summer
4178,2015-06-24 16:00:00,32.65833333,Clear,2015-06-24 20:53:00<br />,12.8,,-,39.0,,1015.0,27.8,4:53 PM,,16.1,NW,14.8,320,2015-06-24 16:53:00,3,16,37,Summer
4179,2015-06-24 17:00:00,36.5,Partly Cloudy,2015-06-24 21:53:00<br />,13.3,,-,42.0,,1015.2,27.2,5:53 PM,,16.1,NNW,13.0,330,2015-06-24 17:53:00,3,17,23,Summer
4180,2015-06-24 18:00:00,35.95833333,Clear,2015-06-24 22:53:00<br />,13.9,,-,42.0,,1015.1,27.8,6:53 PM,,16.1,NNW,11.1,330,2015-06-24 18:53:00,3,18,35,Summer
4181,2015-06-24 19:00:00,29.65833333,Clear,2015-06-24 23:53:00<br />,13.9,,-,47.0,,1015.2,26.1,7:53 PM,,16.1,NW,7.4,310,2015-06-24 19:53:00,3,19,42,Summer
4182,2015-06-24 20:00:00,28.95,Scattered Clouds,2015-06-25 00:53:00<br />,14.4,,-,52.0,,1015.1,25.0,8:53 PM,,16.1,Calm,Calm,0,2015-06-24 20:53:00,3,20,50,Summer
4183,2015-06-24 21:00:00,28.90833333,Scattered Clouds,2015-06-25 01:53:00<br />,15.0,,-,59.0,,1015.8,23.3,9:53 PM,,16.1,NW,5.6,320,2015-06-24 21:53:00,3,21,6,Summer
4184,2015-06-24 22:00:00,30.53333333,Clear,2015-06-25 02:53:00<br />,15.0,,-,61.0,,1016.3,22.8,10:53 PM,,16.1,NW,5.6,320,2015-06-24 22:53:00,3,22,26,Summer
4185,2015-06-24 23:00:00,29.7,Clear,2015-06-25 03:53:00<br />,15.0,,-,68.0,,1017.0,21.1,11:53 PM,,16.1,WNW,5.6,290,2015-06-24 23:53:00,3,23,94,Summer
4186,2015-06-25 00:00:00,31.31666667,Clear,2015-06-25 04:53:00<br />,15.0,,-,76.0,,1017.1,19.4,12:53 AM,,16.1,Calm,Calm,0,2015-06-25 00:53:00,4,0,60,Summer
4187,2015-06-25 01:00:00,30.925,Clear,2015-06-25 05:53:00<br />,14.4,,-,75.0,,1016.9,18.9,1:53 AM,,16.1,WNW,9.3,300,2015-06-25 01:53:00,4,1,60,Summer
4188,2015-06-25 02:00:00,28.0,Clear,2015-06-25 06:53:00<br />,14.4,,-,80.0,,1016.7,17.8,2:53 AM,,16.1,Calm,Calm,0,2015-06-25 02:53:00,4,2,38,Summer
4189,2015-06-25 03:00:00,27.00833333,Clear,2015-06-25 07:53:00<br />,13.9,,-,81.0,,1016.6,17.2,3:53 AM,,16.1,Calm,Calm,0,2015-06-25 03:53:00,4,3,11,Summer
4190,2015-06-25 04:00:00,27.58333333,Clear,2015-06-25 08:53:00<br />,13.9,,-,84.0,,1016.8,16.7,4:53 AM,,16.1,Calm,Calm,0,2015-06-25 04:53:00,4,4,19,Summer
4191,2015-06-25 05:00:00,26.88333333,Clear,2015-06-25 09:53:00<br />,14.4,,-,86.0,,1017.3,16.7,5:53 AM,,16.1,WNW,9.3,300,2015-06-25 05:53:00,4,5,17,Summer
4192,2015-06-25 06:00:00,26.89166667,Clear,2015-06-25 10:53:00<br />,14.4,,-,78.0,,1017.9,18.3,6:53 AM,,16.1,Calm,Calm,0,2015-06-25 06:53:00,4,6,92,Summer
4193,2015-06-25 07:00:00,26.53333333,Clear,2015-06-25 11:53:00<br />,13.9,,-,65.0,,1018.3,20.6,7:53 AM,,16.1,NNW,5.6,340,2015-06-25 07:53:00,4,7,86,Summer
4194,2015-06-25 08:00:00,27.55,Clear,2015-06-25 12:53:00<br />,13.9,,-,55.0,,1018.3,23.3,8:53 AM,,16.1,Variable,7.4,0,2015-06-25 08:53:00,4,8,43,Summer
4195,2015-06-25 09:00:00,26.225,Clear,2015-06-25 13:53:00<br />,11.7,,-,43.0,,1017.8,25.0,9:53 AM,,16.1,Variable,5.6,0,2015-06-25 09:53:00,4,9,56,Summer
4196,2015-06-25 10:00:00,26.20833333,Clear,2015-06-25 14:53:00<br />,11.7,,-,40.0,,1017.6,26.1,10:53 AM,,16.1,NNW,5.6,340,2015-06-25 10:53:00,4,10,79,Summer
4197,2015-06-25 11:00:00,29.54166667,Clear,2015-06-25 15:53:00<br />,10.6,,-,38.0,,1017.2,26.1,11:53 AM,,16.1,WNW,7.4,290,2015-06-25 11:53:00,4,11,94,Summer
4198,2015-06-25 12:00:00,30.55,Clear,2015-06-25 16:53:00<br />,11.1,,-,39.0,,1016.9,26.1,12:53 PM,,16.1,NW,9.3,310,2015-06-25 12:53:00,4,12,12,Summer
4199,2015-06-25 13:00:00,29.58333333,Clear,2015-06-25 17:53:00<br />,12.2,,-,40.0,,1016.1,26.7,1:53 PM,,16.1,NW,7.4,320,2015-06-25 13:53:00,4,13,50,Summer
4200,2015-06-25 14:00:00,29.76666667,Clear,2015-06-25 18:53:00<br />,12.8,,-,42.0,,1015.6,26.7,2:53 PM,,16.1,Variable,5.6,0,2015-06-25 14:53:00,4,14,36,Summer
4201,2015-06-25 15:00:00,29.51666667,Clear,2015-06-25 19:53:00<br />,13.9,,-,44.0,,1015.1,27.2,3:53 PM,,16.1,West,9.3,280,2015-06-25 15:53:00,4,15,39,Summer
4202,2015-06-25 16:00:00,29.84166667,Overcast,2015-06-25 20:53:00<br />,12.8,,-,42.0,,1014.9,26.7,4:53 PM,,16.1,WSW,7.4,240,2015-06-25 16:53:00,4,16,83,Summer
4203,2015-06-25 17:00:00,31.75,Overcast,2015-06-25 21:53:00<br />,13.3,,-,45.0,,1014.4,26.1,5:53 PM,,16.1,SW,5.6,220,2015-06-25 17:53:00,4,17,60,Summer
4204,2015-06-25 18:00:00,30.73333333,Light Rain,2015-06-25 22:53:00<br />,13.9,Rain,-,48.0,0.0,1014.2,25.6,6:53 PM,,16.1,West,5.6,260,2015-06-25 18:53:00,4,18,97,Summer
4205,2015-06-25 19:00:00,29.10833333,Light Rain,2015-06-25 23:53:00<br />,15.0,Rain,-,61.0,0.0,1015.2,22.8,7:53 PM,,16.1,WSW,13.0,250,2015-06-25 19:53:00,4,19,88,Summer
4206,2015-06-25 20:00:00,31.4,Light Rain,2015-06-26 00:53:00<br />,16.7,Rain,-,81.0,0.01,1015.5,20.0,8:53 PM,,16.1,SW,14.8,230,2015-06-25 20:53:00,4,20,27,Summer
4207,2015-06-25 21:00:00,31.68333333,Overcast,2015-06-26 01:53:00<br />,17.2,,-,87.0,0.0,1015.6,19.4,9:53 PM,,16.1,WSW,7.4,240,2015-06-25 21:53:00,4,21,52,Summer
4208,2015-06-25 22:00:00,28.96666667,Light Rain,2015-06-26 02:53:00<br />,16.7,Rain,-,84.0,0.01,1015.3,19.4,10:53 PM,,14.5,Calm,Calm,0,2015-06-25 22:53:00,4,22,80,Summer
4209,2015-06-25 23:00:00,28.94166667,Overcast,2015-06-26 03:43:00<br />,17.2,,-,90.0,0.0,1015.1,18.9,11:43 PM,,4.0,NNW,5.6,340,2015-06-25 23:43:00,4,23,79,Summer
4210,2015-06-26 00:00:00,30.81666667,Overcast,2015-06-26 04:06:00<br />,16.7,,-,87.0,,1014.8,18.9,12:06 AM,,2.8,NW,5.6,320,2015-06-26 00:06:00,5,0,76,Summer
4211,2015-06-26 01:00:00,31.675,Overcast,2015-06-26 05:53:00<br />,16.7,,-,87.0,,1013.3,18.9,1:53 AM,,14.5,NNE,5.6,30,2015-06-26 01:53:00,5,1,81,Summer
4212,2015-06-26 02:00:00,28.98333333,Overcast,2015-06-26 06:53:00<br />,16.1,,-,87.0,,1012.5,18.3,2:53 AM,,14.5,ENE,9.3,60,2015-06-26 02:53:00,5,2,36,Summer
4213,2015-06-26 03:00:00,29.175,Overcast,2015-06-26 07:53:00<br />,16.1,,-,84.0,,1012.4,18.9,3:53 AM,,16.1,Calm,Calm,0,2015-06-26 03:53:00,5,3,76,Summer
4214,2015-06-26 04:00:00,27.59166667,Overcast,2015-06-26 08:33:00<br />,16.1,,-,87.0,,1013.1,18.3,4:33 AM,,3.2,NNW,9.3,340,2015-06-26 04:33:00,5,4,34,Summer
4215,2015-06-26 05:00:00,26.825,Overcast,2015-06-26 09:53:00<br />,15.6,,-,81.0,,1012.7,18.9,5:53 AM,,16.1,North,5.6,360,2015-06-26 05:53:00,5,5,31,Summer
4216,2015-06-26 06:00:00,27.10833333,Overcast,2015-06-26 10:28:00<br />,15.6,,-,81.0,,1013.8,18.9,6:28 AM,,16.1,Calm,Calm,0,2015-06-26 06:28:00,5,6,12,Summer
4217,2015-06-26 07:00:00,26.6,Overcast,2015-06-26 11:53:00<br />,15.6,,-,73.0,,1013.2,20.6,7:53 AM,,16.1,North,5.6,360,2015-06-26 07:53:00,5,7,21,Summer
4218,2015-06-26 08:00:00,27.23333333,Overcast,2015-06-26 12:53:00<br />,15.6,,-,66.0,,1013.5,22.2,8:53 AM,,16.1,NNW,7.4,340,2015-06-26 08:53:00,5,8,41,Summer
4219,2015-06-26 09:00:00,27.35833333,Overcast,2015-06-26 13:53:00<br />,15.0,,-,59.0,,1013.7,23.3,9:53 AM,,16.1,NNW,5.6,340,2015-06-26 09:53:00,5,9,63,Summer
4220,2015-06-26 10:00:00,26.875,Overcast,2015-06-26 14:53:00<br />,15.6,,-,60.0,,1014.1,23.9,10:53 AM,,16.1,Calm,Calm,0,2015-06-26 10:53:00,5,10,26,Summer
4221,2015-06-26 11:00:00,29.16666667,Overcast,2015-06-26 15:53:00<br />,15.0,,-,54.0,,1014.2,25.0,11:53 AM,,16.1,NNW,9.3,340,2015-06-26 11:53:00,5,11,18,Summer
4222,2015-06-26 12:00:00,30.0,Mostly Cloudy,2015-06-26 16:53:00<br />,14.4,,-,48.0,,1014.1,26.1,12:53 PM,,16.1,NNW,5.6,330,2015-06-26 12:53:00,5,12,37,Summer
4223,2015-06-26 13:00:00,28.4,Mostly Cloudy,2015-06-26 17:53:00<br />,15.0,,-,48.0,,1013.9,26.7,1:53 PM,,16.1,Calm,Calm,0,2015-06-26 13:53:00,5,13,98,Summer
4224,2015-06-26 14:00:00,32.475,Mostly Cloudy,2015-06-26 18:53:00<br />,15.6,,-,54.0,,1013.6,25.6,2:53 PM,,16.1,ESE,14.8,120,2015-06-26 14:53:00,5,14,70,Summer
