,timestamp,energy,Conditions,DateUTC<br />,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeBST,TimeGMT,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,timestamp.1,weekday,hour
3251,2015-04-15 13:00:00,13.42499981,Unknown,2015-04-15 12:20:00<br />,11.0,,-,88.0,,1017,13.0,1:20 PM,,10.0,West,16.7,280,2015-04-15 13:20:00,3,13
3252,2015-04-15 14:00:00,13.664000099999999,Unknown,2015-04-15 13:20:00<br />,11.0,,-,88.0,,1017,13.0,2:20 PM,,10.0,West,16.7,260,2015-04-15 14:20:00,3,14
3253,2015-04-15 15:00:00,13.955999900000002,Unknown,2015-04-15 14:20:00<br />,11.0,,-,82.0,,1016,14.0,3:20 PM,,10.0,WSW,14.8,250,2015-04-15 15:20:00,3,15
3254,2015-04-15 16:00:00,11.69699991,Unknown,2015-04-15 15:20:00<br />,11.0,,-,77.0,,1016,15.0,4:20 PM,,10.0,WNW,16.7,300,2015-04-15 16:20:00,3,16
3255,2015-04-15 17:00:00,8.91100026,Unknown,2015-04-15 16:20:00<br />,11.0,,-,77.0,,1015,15.0,5:20 PM,,10.0,West,13.0,280,2015-04-15 17:20:00,3,17
3256,2015-04-15 18:00:00,7.46200001,Fog,2015-04-15 17:20:00<br />,10.0,Fog,-,82.0,,1015,13.0,6:20 PM,,7.0,WNW,16.7,290,2015-04-15 18:20:00,3,18
3257,2015-04-15 19:00:00,3.51500001,Unknown,2015-04-15 18:20:00<br />,8.0,,-,87.0,,1016,10.0,7:20 PM,,6.0,WNW,16.7,290,2015-04-15 19:20:00,3,19
3258,2015-04-15 20:00:00,3.47600005,Haze,2015-04-15 19:20:00<br />,8.0,,-,93.0,,1016,9.0,8:20 PM,,5.0,NW,11.1,310,2015-04-15 20:20:00,3,20
3259,2015-04-15 21:00:00,3.78500002,Mist,2015-04-15 20:20:00<br />,7.0,,-,93.0,,1016,8.0,9:20 PM,,-9999.0,WNW,9.3,300,2015-04-15 21:20:00,3,21
3260,2015-04-15 22:00:00,3.99800003,Mist,2015-04-15 21:20:00<br />,7.0,,-,93.0,,1016,8.0,10:20 PM,,5.0,North,11.1,350,2015-04-15 22:20:00,3,22
3261,2015-04-15 23:00:00,3.72100007,Clear,2015-04-15 22:20:00<br />,8.0,,-,87.0,,1016,10.0,11:20 PM,,-9999.0,ENE,11.1,60,2015-04-15 23:20:00,3,23
3262,2015-04-16 00:00:00,3.56800004,Clear,2015-04-15 23:20:00<br />,8.0,,-,87.0,,1016,10.0,12:20 AM,,-9999.0,NE,14.8,50,2015-04-16 00:20:00,4,0
3263,2015-04-16 01:00:00,3.53099998,Clear,2015-04-16 00:20:00<br />,7.0,,-,82.0,,1016,10.0,1:20 AM,,-9999.0,NE,20.4,40,2015-04-16 01:20:00,4,1
3264,2015-04-16 02:00:00,3.51800007,Clear,2015-04-16 01:20:00<br />,6.0,,-,82.0,,1016,9.0,2:20 AM,,-9999.0,NE,24.1,40,2015-04-16 02:20:00,4,2
3265,2015-04-16 03:00:00,3.58400001,Unknown,2015-04-16 02:20:00<br />,5.0,,-,76.0,,1015,9.0,3:20 AM,,10.0,NE,20.4,40,2015-04-16 03:20:00,4,3
3266,2015-04-16 04:00:00,3.48499998,Unknown,2015-04-16 03:20:00<br />,4.0,,-,71.0,,1015,9.0,4:20 AM,,10.0,NE,20.4,50,2015-04-16 04:20:00,4,4
3267,2015-04-16 05:00:00,3.54699999,Light Rain,2015-04-16 04:20:00<br />,4.0,Rain,-,71.0,,1015,9.0,5:20 AM,,10.0,NE,22.2,50,2015-04-16 05:20:00,4,5
3268,2015-04-16 06:00:00,4.56100003,Unknown,2015-04-16 05:20:00<br />,4.0,,-,76.0,,1015,8.0,6:20 AM,,10.0,ENE,20.4,60,2015-04-16 06:20:00,4,6
3269,2015-04-16 07:00:00,10.2819999,Unknown,2015-04-16 06:20:00<br />,4.0,,-,76.0,,1015,8.0,7:20 AM,,10.0,NE,25.9,50,2015-04-16 07:20:00,4,7
3270,2015-04-16 08:00:00,15.612999900000002,Unknown,2015-04-16 07:20:00<br />,6.0,,-,76.0,,1015,10.0,8:20 AM,,10.0,ENE,24.1,60,2015-04-16 08:20:00,4,8
3271,2015-04-16 09:00:00,17.707,Unknown,2015-04-16 08:20:00<br />,6.0,,-,76.0,,1015,10.0,9:20 AM,,10.0,ENE,25.9,60,2015-04-16 09:20:00,4,9
3272,2015-04-16 10:00:00,17.15799978,Unknown,2015-04-16 09:20:00<br />,7.0,,-,72.0,,1015,12.0,10:20 AM,,10.0,ENE,29.6,60,2015-04-16 10:20:00,4,10
3273,2015-04-16 11:00:00,19.4439997,Unknown,2015-04-16 10:20:00<br />,8.0,,-,72.0,,1015,13.0,11:20 AM,,10.0,ENE,25.9,60,2015-04-16 11:20:00,4,11
3274,2015-04-16 12:00:00,14.87099978,Unknown,2015-04-16 11:20:00<br />,9.0,,-,67.0,,1015,15.0,12:20 PM,,10.0,ENE,24.1,70,2015-04-16 12:20:00,4,12
3275,2015-04-16 13:00:00,15.20200002,Unknown,2015-04-16 12:20:00<br />,9.0,,-,67.0,,1014,15.0,1:20 PM,,10.0,ENE,20.4,70,2015-04-16 13:20:00,4,13
3276,2015-04-16 14:00:00,13.71700021,Unknown,2015-04-16 13:20:00<br />,9.0,,-,67.0,,1014,15.0,2:20 PM,,10.0,ENE,18.5,70,2015-04-16 14:20:00,4,14
3277,2015-04-16 15:00:00,13.84200007,Light Rain,2015-04-16 14:20:00<br />,10.0,Rain,-,72.0,,1013,15.0,3:20 PM,,10.0,ENE,16.7,70,2015-04-16 15:20:00,4,15
3278,2015-04-16 16:00:00,9.58699992,Scattered Clouds,2015-04-16 15:20:00<br />,12.0,,-,77.0,,1013,16.0,4:20 PM,,10.0,NE,11.1,40,2015-04-16 16:20:00,4,16
3279,2015-04-16 17:00:00,8.24400003,Unknown,2015-04-16 16:20:00<br />,11.0,,-,68.0,,1012,17.0,5:20 PM,,10.0,ENE,16.7,60,2015-04-16 17:20:00,4,17
3280,2015-04-16 18:00:00,4.68400004,Unknown,2015-04-16 17:20:00<br />,10.0,,-,63.0,,1012,17.0,6:20 PM,,10.0,ENE,16.7,60,2015-04-16 18:20:00,4,18
3281,2015-04-16 19:00:00,3.81199997,Unknown,2015-04-16 18:20:00<br />,10.0,,-,68.0,,1012,16.0,7:20 PM,,10.0,NE,14.8,50,2015-04-16 19:20:00,4,19
3282,2015-04-16 20:00:00,3.21699999,Unknown,2015-04-16 19:20:00<br />,10.0,,-,72.0,,1013,15.0,8:20 PM,,10.0,NE,11.1,40,2015-04-16 20:20:00,4,20
3283,2015-04-16 21:00:00,3.92399999,Unknown,2015-04-16 20:20:00<br />,9.0,,-,72.0,,1013,14.0,9:20 PM,,10.0,NE,14.8,40,2015-04-16 21:20:00,4,21
3284,2015-04-16 22:00:00,4.03200006,Unknown,2015-04-16 21:20:00<br />,9.0,,-,72.0,,1014,14.0,10:20 PM,,10.0,NE,16.7,50,2015-04-16 22:20:00,4,22
3285,2015-04-16 23:00:00,3.09600006,Unknown,2015-04-16 22:20:00<br />,9.0,,-,72.0,,1014,14.0,11:20 PM,,10.0,ENE,16.7,70,2015-04-16 23:20:00,4,23
3286,2015-04-17 00:00:00,3.20199999,Unknown,2015-04-16 23:20:00<br />,9.0,,-,82.0,,1014,12.0,12:20 AM,,10.0,East,16.7,80,2015-04-17 00:20:00,5,0
3287,2015-04-17 01:00:00,3.38600009,Unknown,2015-04-17 00:20:00<br />,7.0,,-,72.0,,1015,12.0,1:20 AM,,10.0,East,18.5,80,2015-04-17 01:20:00,5,1
3288,2015-04-17 02:00:00,2.68500003,Unknown,2015-04-17 01:20:00<br />,6.0,,-,71.0,,1015,11.0,2:20 AM,,10.0,NE,20.4,50,2015-04-17 02:20:00,5,2
3289,2015-04-17 03:00:00,3.47200002,Unknown,2015-04-17 02:20:00<br />,4.0,,-,66.0,,1015,10.0,3:20 AM,,10.0,ENE,20.4,70,2015-04-17 03:20:00,5,3
3290,2015-04-17 04:00:00,3.26000006,Unknown,2015-04-17 03:20:00<br />,4.0,,-,66.0,,1015,10.0,4:20 AM,,10.0,ENE,20.4,60,2015-04-17 04:20:00,5,4
3291,2015-04-17 05:00:00,3.16200009,Unknown,2015-04-17 04:20:00<br />,3.0,,-,66.0,,1015,9.0,5:20 AM,,10.0,ENE,20.4,60,2015-04-17 05:20:00,5,5
3292,2015-04-17 06:00:00,4.548,Unknown,2015-04-17 05:20:00<br />,2.0,,-,62.0,,1016,9.0,6:20 AM,,10.0,ENE,20.4,60,2015-04-17 06:20:00,5,6
3293,2015-04-17 07:00:00,9.65700005,Unknown,2015-04-17 06:20:00<br />,4.0,,-,71.0,,1016,9.0,7:20 AM,,10.0,ENE,18.5,70,2015-04-17 07:20:00,5,7
3294,2015-04-17 08:00:00,13.98700001,Unknown,2015-04-17 07:20:00<br />,3.0,,-,62.0,,1017,10.0,8:20 AM,,10.0,ENE,22.2,60,2015-04-17 08:20:00,5,8
3295,2015-04-17 09:00:00,15.06,Unknown,2015-04-17 08:20:00<br />,4.0,,-,66.0,,1017,10.0,9:20 AM,,10.0,ENE,24.1,70,2015-04-17 09:20:00,5,9
3296,2015-04-17 10:00:00,16.226999900000003,Unknown,2015-04-17 09:20:00<br />,3.0,,-,58.0,,1018,11.0,10:20 AM,,10.0,ENE,29.6,60,2015-04-17 10:20:00,5,10
3297,2015-04-17 11:00:00,16.609,Unknown,2015-04-17 10:20:00<br />,4.0,,-,58.0,,1019,12.0,11:20 AM,,10.0,ENE,27.8,60,2015-04-17 11:20:00,5,11
3298,2015-04-17 12:00:00,15.191999800000001,Unknown,2015-04-17 11:20:00<br />,3.0,,-,54.0,,1019,12.0,12:20 PM,,10.0,ENE,27.8,70,2015-04-17 12:20:00,5,12
3299,2015-04-17 13:00:00,13.70199997,Unknown,2015-04-17 12:20:00<br />,4.0,,-,54.0,,1020,13.0,1:20 PM,,10.0,ENE,22.2,60,2015-04-17 13:20:00,5,13
3300,2015-04-17 14:00:00,15.44299978,Unknown,2015-04-17 13:20:00<br />,4.0,,-,51.0,,1020,14.0,2:20 PM,,10.0,East,24.1,80,2015-04-17 14:20:00,5,14
3301,2015-04-17 15:00:00,12.1730001,Unknown,2015-04-17 14:20:00<br />,4.0,,-,51.0,,1020,14.0,3:20 PM,,10.0,ENE,24.1,70,2015-04-17 15:20:00,5,15
3302,2015-04-17 16:00:00,9.04299993,Unknown,2015-04-17 15:20:00<br />,4.0,,-,48.0,,1020,15.0,4:20 PM,,10.0,ENE,24.1,60,2015-04-17 16:20:00,5,16
3303,2015-04-17 17:00:00,7.886,Unknown,2015-04-17 16:20:00<br />,4.0,,-,51.0,,1020,14.0,5:20 PM,,10.0,ENE,25.9,70,2015-04-17 17:20:00,5,17
3304,2015-04-17 18:00:00,3.21599998,Unknown,2015-04-17 17:20:00<br />,3.0,,-,48.0,,1020,14.0,6:20 PM,,10.0,ENE,27.8,60,2015-04-17 18:20:00,5,18
3305,2015-04-17 19:00:00,2.8480000000000003,Unknown,2015-04-17 18:20:00<br />,3.0,,-,51.0,,1021,13.0,7:20 PM,,10.0,ENE,24.1,60,2015-04-17 19:20:00,5,19
3306,2015-04-17 20:00:00,2.755,Unknown,2015-04-17 19:20:00<br />,4.0,,-,58.0,,1022,12.0,8:20 PM,,10.0,ENE,29.6,60,2015-04-17 20:20:00,5,20
3307,2015-04-17 21:00:00,2.64900001,Unknown,2015-04-17 20:20:00<br />,3.0,,-,54.0,,1023,12.0,9:20 PM,,10.0,ENE,25.9,60,2015-04-17 21:20:00,5,21
3308,2015-04-17 22:00:00,2.74700001,Unknown,2015-04-17 21:20:00<br />,4.0,,-,62.0,,1023,11.0,10:20 PM,,10.0,ENE,24.1,60,2015-04-17 22:20:00,5,22
3309,2015-04-17 23:00:00,2.67199999,Unknown,2015-04-17 22:20:00<br />,5.0,,-,71.0,,1024,10.0,11:20 PM,,10.0,ENE,31.5,60,2015-04-17 23:20:00,5,23
3310,2015-04-18 00:00:00,2.93000005,Unknown,2015-04-17 23:20:00<br />,5.0,,-,76.0,,1025,9.0,12:20 AM,,10.0,ENE,25.9,60,2015-04-18 00:20:00,6,0
3311,2015-04-18 01:00:00,3.10200004,Unknown,2015-04-18 00:20:00<br />,5.0,,-,81.0,,1025,8.0,1:20 AM,,10.0,ENE,24.1,70,2015-04-18 01:20:00,6,1
3312,2015-04-18 02:00:00,3.13800002,Mostly Cloudy,2015-04-18 01:20:00<br />,5.0,,-,81.0,,1026,8.0,2:20 AM,,10.0,ENE,25.9,60,2015-04-18 02:20:00,6,2
3313,2015-04-18 03:00:00,2.94900003,Mostly Cloudy,2015-04-18 02:20:00<br />,4.0,,-,81.0,,1026,7.0,3:20 AM,,10.0,ENE,25.9,60,2015-04-18 03:20:00,6,3
3314,2015-04-18 04:00:00,3.00100006,Overcast,2015-04-18 03:20:00<br />,3.0,,-,81.0,,1025,6.0,4:20 AM,,10.0,ENE,29.6,60,2015-04-18 04:20:00,6,4
3315,2015-04-18 05:00:00,2.60700002,Mostly Cloudy,2015-04-18 04:20:00<br />,3.0,,-,81.0,,1026,6.0,5:20 AM,,10.0,ENE,25.9,60,2015-04-18 05:20:00,6,5
3316,2015-04-18 06:00:00,2.78199998,Overcast,2015-04-18 05:20:00<br />,2.0,,-,81.0,,1026,5.0,6:20 AM,,10.0,ENE,25.9,70,2015-04-18 06:20:00,6,6
3317,2015-04-18 07:00:00,2.61000003,Mostly Cloudy,2015-04-18 06:20:00<br />,2.0,,-,81.0,,1027,5.0,7:20 AM,,10.0,ENE,27.8,70,2015-04-18 07:20:00,6,7
3318,2015-04-18 08:00:00,2.32200002,Mostly Cloudy,2015-04-18 07:20:00<br />,2.0,,-,76.0,,1027,6.0,8:20 AM,,10.0,ENE,33.3,70,2015-04-18 08:20:00,6,8
3319,2015-04-18 09:00:00,2.57900002,Mostly Cloudy,2015-04-18 08:20:00<br />,3.0,,-,76.0,,1027,7.0,9:20 AM,,10.0,ENE,31.5,70,2015-04-18 09:20:00,6,9
3320,2015-04-18 10:00:00,2.27500001,Partly Cloudy,2015-04-18 09:20:00<br />,3.0,,-,66.0,,1027,9.0,10:20 AM,,10.0,ENE,27.8,70,2015-04-18 10:20:00,6,10
3321,2015-04-18 11:00:00,2.444,Unknown,2015-04-18 10:20:00<br />,3.0,,-,58.0,,1027,11.0,11:20 AM,,10.0,ENE,35.2,70,2015-04-18 11:20:00,6,11
3322,2015-04-18 12:00:00,3.35100002,Unknown,2015-04-18 11:20:00<br />,3.0,,-,54.0,,1026,12.0,12:20 PM,,10.0,ENE,35.2,60,2015-04-18 12:20:00,6,12
3323,2015-04-18 13:00:00,2.385,Unknown,2015-04-18 12:20:00<br />,3.0,,-,48.0,,1026,14.0,1:20 PM,,10.0,ENE,35.2,70,2015-04-18 13:20:00,6,13
3324,2015-04-18 14:00:00,2.62799998,Unknown,2015-04-18 13:20:00<br />,3.0,,-,48.0,,1025,14.0,2:20 PM,,10.0,ENE,33.3,70,2015-04-18 14:20:00,6,14
3325,2015-04-18 15:00:00,2.55200002,Unknown,2015-04-18 14:20:00<br />,3.0,,53.7,45.0,,1025,15.0,3:20 PM,,10.0,ENE,35.2,70,2015-04-18 15:20:00,6,15
3326,2015-04-18 16:00:00,2.46400001,Unknown,2015-04-18 15:20:00<br />,5.0,,-,51.0,,1025,15.0,4:20 PM,,10.0,ENE,37.0,60,2015-04-18 16:20:00,6,16
3327,2015-04-18 17:00:00,2.35900003,Unknown,2015-04-18 16:20:00<br />,5.0,,-,51.0,,1024,15.0,5:20 PM,,10.0,ENE,37.0,70,2015-04-18 17:20:00,6,17
3328,2015-04-18 18:00:00,2.68900002,Unknown,2015-04-18 17:20:00<br />,4.0,,-,48.0,,1024,15.0,6:20 PM,,10.0,ENE,33.3,70,2015-04-18 18:20:00,6,18
3329,2015-04-18 19:00:00,2.44800006,Unknown,2015-04-18 18:20:00<br />,4.0,,-,51.0,,1024,14.0,7:20 PM,,10.0,East,27.8,80,2015-04-18 19:20:00,6,19
3330,2015-04-18 20:00:00,2.75400001,Unknown,2015-04-18 19:20:00<br />,4.0,,-,54.0,,1025,13.0,8:20 PM,,10.0,East,27.8,80,2015-04-18 20:20:00,6,20
3331,2015-04-18 21:00:00,2.97700001,Unknown,2015-04-18 20:20:00<br />,4.0,,-,58.0,,1025,12.0,9:20 PM,,10.0,ENE,29.6,70,2015-04-18 21:20:00,6,21
3332,2015-04-18 22:00:00,3.00300001,Unknown,2015-04-18 21:20:00<br />,5.0,,-,67.0,,1025,11.0,10:20 PM,,10.0,ENE,33.3,70,2015-04-18 22:20:00,6,22
3333,2015-04-18 23:00:00,3.17499999,Unknown,2015-04-18 22:20:00<br />,4.0,,-,71.0,,1026,9.0,11:20 PM,,10.0,ENE,35.2,60,2015-04-18 23:20:00,6,23
3334,2015-04-19 00:00:00,2.75300001,Unknown,2015-04-18 23:20:00<br />,4.0,,-,76.0,,1027,8.0,12:20 AM,,10.0,ENE,27.8,60,2015-04-19 00:20:00,7,0
3335,2015-04-19 01:00:00,2.85800004,Unknown,2015-04-19 00:20:00<br />,3.0,,-,76.0,,1027,7.0,1:20 AM,,10.0,ENE,25.9,60,2015-04-19 01:20:00,7,1
3336,2015-04-19 02:00:00,2.52399998,Unknown,2015-04-19 01:20:00<br />,3.0,,-,81.0,,1026,6.0,2:20 AM,,10.0,ENE,18.5,60,2015-04-19 02:20:00,7,2
3337,2015-04-19 03:00:00,2.88400001,Unknown,2015-04-19 02:20:00<br />,3.0,,-,87.0,,1026,5.0,3:20 AM,,10.0,NE,27.8,50,2015-04-19 03:20:00,7,3
3338,2015-04-19 04:00:00,2.48200002,Unknown,2015-04-19 03:20:00<br />,3.0,,-,87.0,,1026,5.0,4:20 AM,,10.0,NE,25.9,50,2015-04-19 04:20:00,7,4
3339,2015-04-19 05:00:00,2.333,Unknown,2015-04-19 04:20:00<br />,2.0,,-,87.0,,1025,4.0,5:20 AM,,10.0,NE,25.9,40,2015-04-19 05:20:00,7,5
3340,2015-04-19 06:00:00,3.05,Partly Cloudy,2015-04-19 05:20:00<br />,2.0,,-,87.0,,1026,4.0,6:20 AM,,10.0,NE,25.9,40,2015-04-19 06:20:00,7,6
3341,2015-04-19 07:00:00,2.88200002,Scattered Clouds,2015-04-19 06:20:00<br />,2.0,,-,87.0,,1026,4.0,7:20 AM,,10.0,NE,18.5,50,2015-04-19 07:20:00,7,7
3342,2015-04-19 08:00:00,2.62500004,Mostly Cloudy,2015-04-19 07:20:00<br />,1.0,,-,76.0,,1026,5.0,8:20 AM,,10.0,ENE,22.2,60,2015-04-19 08:20:00,7,8
3343,2015-04-19 09:00:00,2.36000001,Mostly Cloudy,2015-04-19 08:20:00<br />,1.0,,-,76.0,,1026,5.0,9:20 AM,,10.0,ENE,29.6,60,2015-04-19 09:20:00,7,9
3344,2015-04-19 10:00:00,2.18,Unknown,2015-04-19 09:20:00<br />,2.0,,-,71.0,,1026,7.0,10:20 AM,,10.0,ENE,25.9,60,2015-04-19 10:20:00,7,10
3345,2015-04-19 11:00:00,2.72400002,Unknown,2015-04-19 10:20:00<br />,1.0,,-,62.0,,1025,8.0,11:20 AM,,10.0,NE,24.1,40,2015-04-19 11:20:00,7,11
3346,2015-04-19 12:00:00,2.4330000000000003,Unknown,2015-04-19 11:20:00<br />,2.0,,-,62.0,,1025,9.0,12:20 PM,,10.0,NE,20.4,50,2015-04-19 12:20:00,7,12
3347,2015-04-19 13:00:00,2.39400002,Mostly Cloudy,2015-04-19 12:20:00<br />,3.0,,-,62.0,,1024,10.0,1:20 PM,,10.0,ENE,20.4,60,2015-04-19 13:20:00,7,13
3348,2015-04-19 14:00:00,2.67600007,Mostly Cloudy,2015-04-19 13:20:00<br />,3.0,,-,58.0,,1024,11.0,2:20 PM,,10.0,East,27.8,80,2015-04-19 14:20:00,7,14
3349,2015-04-19 15:00:00,2.77799999,Scattered Clouds,2015-04-19 14:20:00<br />,3.0,,-,58.0,,1024,11.0,3:20 PM,,10.0,ENE,20.4,60,2015-04-19 15:20:00,7,15
3350,2015-04-19 16:00:00,2.57599997,Mostly Cloudy,2015-04-19 15:20:00<br />,2.0,,-,54.0,,1023,11.0,4:20 PM,,10.0,ENE,27.8,60,2015-04-19 16:20:00,7,16
3351,2015-04-19 17:00:00,2.51500001,Mostly Cloudy,2015-04-19 16:20:00<br />,2.0,,-,54.0,,1023,11.0,5:20 PM,,10.0,ENE,24.1,70,2015-04-19 17:20:00,7,17
3352,2015-04-19 18:00:00,2.266,Overcast,2015-04-19 17:20:00<br />,3.0,,-,62.0,,1023,10.0,6:20 PM,,10.0,ENE,18.5,70,2015-04-19 18:20:00,7,18
3353,2015-04-19 19:00:00,2.43600002,Scattered Clouds,2015-04-19 18:20:00<br />,3.0,,-,62.0,,1023,10.0,7:20 PM,,10.0,East,16.7,80,2015-04-19 19:20:00,7,19
3354,2015-04-19 20:00:00,2.73000005,Partly Cloudy,2015-04-19 19:20:00<br />,3.0,,-,71.0,,1023,8.0,8:20 PM,,10.0,ENE,9.3,70,2015-04-19 20:20:00,7,20
3355,2015-04-19 21:00:00,2.94899997,Unknown,2015-04-19 20:20:00<br />,3.0,,-,71.0,,1024,8.0,9:20 PM,,10.0,NE,7.4,50,2015-04-19 21:20:00,7,21
3356,2015-04-19 22:00:00,2.79700004,Mostly Cloudy,2015-04-19 21:20:00<br />,3.0,,-,76.0,,1024,7.0,10:20 PM,,10.0,NNE,5.6,30,2015-04-19 22:20:00,7,22
3357,2015-04-19 23:00:00,3.09099995,Overcast,2015-04-19 22:20:00<br />,3.0,,-,76.0,,1025,7.0,11:20 PM,,10.0,NNE,5.6,20,2015-04-19 23:20:00,7,23
3358,2015-04-20 00:00:00,3.22199997,Overcast,2015-04-19 23:20:00<br />,4.0,,-,76.0,,1025,8.0,12:20 AM,,10.0,ENE,7.4,60,2015-04-20 00:20:00,1,0
3359,2015-04-20 01:00:00,3.31800001,Overcast,2015-04-20 00:20:00<br />,4.0,,-,76.0,,1026,8.0,1:20 AM,,10.0,NE,9.3,40,2015-04-20 01:20:00,1,1
3360,2015-04-20 02:00:00,2.89600002,Partly Cloudy,2015-04-20 01:20:00<br />,4.0,,-,81.0,,1026,7.0,2:20 AM,,10.0,NE,11.1,50,2015-04-20 02:20:00,1,2
3361,2015-04-20 03:00:00,2.58500001,Scattered Clouds,2015-04-20 02:20:00<br />,4.0,,-,87.0,,1026,6.0,3:20 AM,,10.0,NE,13.0,50,2015-04-20 03:20:00,1,3
3362,2015-04-20 04:00:00,2.79999998,Scattered Clouds,2015-04-20 03:20:00<br />,4.0,,-,87.0,,1026,6.0,4:20 AM,,10.0,ENE,13.0,60,2015-04-20 04:20:00,1,4
3363,2015-04-20 05:00:00,3.04900003,Unknown,2015-04-20 04:20:00<br />,3.0,,-,87.0,,1027,5.0,5:20 AM,,10.0,NE,13.0,40,2015-04-20 05:20:00,1,5
3364,2015-04-20 06:00:00,4.04400007,Unknown,2015-04-20 05:20:00<br />,3.0,,-,87.0,,1027,5.0,6:20 AM,,10.0,NE,11.1,40,2015-04-20 06:20:00,1,6
3365,2015-04-20 07:00:00,10.79600012,Unknown,2015-04-20 06:20:00<br />,4.0,,-,87.0,,1028,6.0,7:20 AM,,10.0,NE,14.8,40,2015-04-20 07:20:00,1,7
3366,2015-04-20 08:00:00,14.66699993,Unknown,2015-04-20 07:20:00<br />,4.0,,-,76.0,,1029,8.0,8:20 AM,,10.0,ENE,20.4,60,2015-04-20 08:20:00,1,8
3367,2015-04-20 09:00:00,17.9889997,Unknown,2015-04-20 08:20:00<br />,5.0,,-,76.0,,1029,9.0,9:20 AM,,10.0,ENE,20.4,60,2015-04-20 09:20:00,1,9
3368,2015-04-20 10:00:00,17.33399998,Unknown,2015-04-20 09:20:00<br />,5.0,,-,71.0,,1030,10.0,10:20 AM,,10.0,ENE,24.1,70,2015-04-20 10:20:00,1,10
3369,2015-04-20 11:00:00,17.88300009,Unknown,2015-04-20 10:20:00<br />,5.0,,-,67.0,,1030,11.0,11:20 AM,,10.0,ENE,25.9,70,2015-04-20 11:20:00,1,11
3370,2015-04-20 12:00:00,19.225,Unknown,2015-04-20 11:20:00<br />,4.0,,-,54.0,,1030,13.0,12:20 PM,,10.0,ENE,22.2,70,2015-04-20 12:20:00,1,12
3371,2015-04-20 13:00:00,19.5470003,Unknown,2015-04-20 12:20:00<br />,5.0,,-,55.0,,1030,14.0,1:20 PM,,10.0,East,20.4,80,2015-04-20 13:20:00,1,13
3372,2015-04-20 14:00:00,16.955,Unknown,2015-04-20 13:20:00<br />,5.0,,-,51.0,,1030,15.0,2:20 PM,,10.0,NE,18.5,50,2015-04-20 14:20:00,1,14
3373,2015-04-20 15:00:00,15.612,Unknown,2015-04-20 14:20:00<br />,6.0,,-,52.0,,1030,16.0,3:20 PM,,10.0,ENE,18.5,60,2015-04-20 15:20:00,1,15
3374,2015-04-20 16:00:00,10.75800021,Unknown,2015-04-20 15:20:00<br />,6.0,,-,52.0,,1030,16.0,4:20 PM,,10.0,ENE,20.4,70,2015-04-20 16:20:00,1,16
3375,2015-04-20 17:00:00,7.58200004,Unknown,2015-04-20 16:20:00<br />,6.0,,-,48.0,,1029,17.0,5:20 PM,,10.0,ENE,16.7,60,2015-04-20 17:20:00,1,17
3376,2015-04-20 18:00:00,6.23700005,Unknown,2015-04-20 17:20:00<br />,5.0,,-,45.0,,1030,17.0,6:20 PM,,10.0,NE,14.8,50,2015-04-20 18:20:00,1,18
3377,2015-04-20 19:00:00,3.60100006,Unknown,2015-04-20 18:20:00<br />,6.0,,-,52.0,,1030,16.0,7:20 PM,,10.0,NNE,9.3,30,2015-04-20 19:20:00,1,19
3378,2015-04-20 20:00:00,3.13499998,Unknown,2015-04-20 19:20:00<br />,5.0,,-,58.0,,1031,13.0,8:20 PM,,10.0,NNE,11.1,20,2015-04-20 20:20:00,1,20
3379,2015-04-20 21:00:00,3.53900002,Unknown,2015-04-20 20:20:00<br />,6.0,,-,63.0,,1031,13.0,9:20 PM,,10.0,NNE,13.0,20,2015-04-20 21:20:00,1,21
3380,2015-04-20 22:00:00,3.22100002,Unknown,2015-04-20 21:20:00<br />,6.0,,-,67.0,,1031,12.0,10:20 PM,,10.0,North,14.8,10,2015-04-20 22:20:00,1,22
3381,2015-04-20 23:00:00,4.03799997,Unknown,2015-04-20 22:20:00<br />,5.0,,-,67.0,,1032,11.0,11:20 PM,,10.0,North,14.8,10,2015-04-20 23:20:00,1,23
3382,2015-04-21 00:00:00,3.29200001,Unknown,2015-04-20 23:20:00<br />,5.0,,-,62.0,,1032,12.0,12:20 AM,,10.0,NNE,13.0,20,2015-04-21 00:20:00,2,0
3383,2015-04-21 01:00:00,3.22400001,Unknown,2015-04-21 00:20:00<br />,6.0,,-,71.0,,1032,11.0,1:20 AM,,10.0,NNE,14.8,30,2015-04-21 01:20:00,2,1
3384,2015-04-21 02:00:00,3.19800001,Unknown,2015-04-21 01:20:00<br />,6.0,,-,71.0,,1033,11.0,2:20 AM,,10.0,NE,14.8,40,2015-04-21 02:20:00,2,2
3385,2015-04-21 03:00:00,3.50900007,Unknown,2015-04-21 02:20:00<br />,6.0,,-,71.0,,1033,11.0,3:20 AM,,10.0,NE,16.7,40,2015-04-21 03:20:00,2,3
3386,2015-04-21 04:00:00,3.404,Unknown,2015-04-21 03:20:00<br />,6.0,,-,76.0,,1033,10.0,4:20 AM,,10.0,NE,16.7,40,2015-04-21 04:20:00,2,4
