,timestamp,energy,TimeMST,TemperatureC,Dew PointC,Humidity,Sea Level PressurehPa,VisibilityKm,Wind Direction,Wind SpeedKm/h,Gust SpeedKm/h,Precipitationmm,Events,Conditions,WindDirDegrees,DateUTC<br />,timestamp.1,weekday,hour
4694,2015-07-16 07:00:00,22.93,7:51 AM,32.2,14.4,34.0,1010.5,16.1,ESE,7.4,-,,,Clear,120,2015-07-16 14:51:00<br />,2015-07-16 07:51:00,4,7
4695,2015-07-16 08:00:00,22.81,8:51 AM,33.9,13.3,29.0,1010.6,16.1,East,9.3,-,,,Partly Cloudy,100,2015-07-16 15:51:00<br />,2015-07-16 08:51:00,4,8
4696,2015-07-16 09:00:00,22.2,9:51 AM,36.1,11.1,22.0,1010.5,16.1,Variable,5.6,-,,,Partly Cloudy,0,2015-07-16 16:51:00<br />,2015-07-16 09:51:00,4,9
4697,2015-07-16 10:00:00,22.47,10:51 AM,37.2,8.3,17.0,1010.0,16.1,Calm,Calm,-,,,Partly Cloudy,0,2015-07-16 17:51:00<br />,2015-07-16 10:51:00,4,10
4698,2015-07-16 11:00:00,23.48,11:51 AM,40.0,8.9,15.0,1009.4,16.1,South,14.8,-,,,Partly Cloudy,190,2015-07-16 18:51:00<br />,2015-07-16 11:51:00,4,11
4699,2015-07-16 12:00:00,25.11,12:51 PM,40.0,8.9,15.0,1008.5,16.1,Calm,Calm,-,,,Partly Cloudy,0,2015-07-16 19:51:00<br />,2015-07-16 12:51:00,4,12
4700,2015-07-16 13:00:00,25.35,1:51 PM,40.6,8.3,14.0,1007.4,16.1,Variable,5.6,-,,,Partly Cloudy,0,2015-07-16 20:51:00<br />,2015-07-16 13:51:00,4,13
4701,2015-07-16 14:00:00,24.64,2:51 PM,41.7,8.3,13.0,1006.5,16.1,West,24.1,33.3,,,Partly Cloudy,270,2015-07-16 21:51:00<br />,2015-07-16 14:51:00,4,14
4702,2015-07-16 15:00:00,24.25,3:51 PM,41.1,7.8,13.0,1005.7,16.1,West,9.3,-,,,Partly Cloudy,280,2015-07-16 22:51:00<br />,2015-07-16 15:51:00,4,15
4703,2015-07-16 16:00:00,24.54,4:51 PM,41.1,8.9,14.0,1004.9,16.1,WSW,22.2,-,,,Partly Cloudy,240,2015-07-16 23:51:00<br />,2015-07-16 16:51:00,4,16
4704,2015-07-16 17:00:00,24.39,5:51 PM,41.1,8.9,14.0,1004.5,16.1,West,13.0,-,,,Partly Cloudy,260,2015-07-17 00:51:00<br />,2015-07-16 17:51:00,4,17
4705,2015-07-16 18:00:00,24.31,6:51 PM,40.6,8.3,14.0,1004.5,16.1,West,14.8,-,,,Partly Cloudy,270,2015-07-17 01:51:00<br />,2015-07-16 18:51:00,4,18
4706,2015-07-16 19:00:00,24.48,7:51 PM,39.4,9.4,16.0,1005.1,16.1,WSW,13.0,-,,,Scattered Clouds,250,2015-07-17 02:51:00<br />,2015-07-16 19:51:00,4,19
4707,2015-07-16 20:00:00,24.65,8:51 PM,38.3,11.1,19.0,1005.8,16.1,WSW,9.3,-,,,Scattered Clouds,240,2015-07-17 03:51:00<br />,2015-07-16 20:51:00,4,20
4708,2015-07-16 21:00:00,25.17,9:51 PM,37.2,11.7,21.0,1006.4,16.1,SW,7.4,-,,,Scattered Clouds,220,2015-07-17 04:51:00<br />,2015-07-16 21:51:00,4,21
4709,2015-07-16 22:00:00,25.22,10:51 PM,35.6,15.0,29.0,1006.9,16.1,SSW,24.1,33.3,,,Mostly Cloudy,200,2015-07-17 05:51:00<br />,2015-07-16 22:51:00,4,22
4710,2015-07-16 23:00:00,25.34,11:51 PM,33.3,15.0,33.0,1007.7,16.1,South,22.2,-,,,Mostly Cloudy,180,2015-07-17 06:51:00<br />,2015-07-16 23:51:00,4,23
4711,2015-07-17 00:00:00,24.75,12:51 AM,31.7,16.1,39.0,1008.0,16.1,SE,16.7,-,,,Scattered Clouds,140,2015-07-17 07:51:00<br />,2015-07-17 00:51:00,5,0
4712,2015-07-17 01:00:00,25.36,1:51 AM,32.2,16.1,38.0,1007.8,16.1,East,13.0,-,,,Scattered Clouds,90,2015-07-17 08:51:00<br />,2015-07-17 01:51:00,5,1
4713,2015-07-17 02:00:00,25.53,2:51 AM,31.7,16.1,39.0,1007.8,16.1,East,9.3,-,,,Scattered Clouds,100,2015-07-17 09:51:00<br />,2015-07-17 02:51:00,5,2
4714,2015-07-17 03:00:00,25.91,3:51 AM,31.1,15.6,39.0,1008.2,16.1,ESE,5.6,-,,,Mostly Cloudy,120,2015-07-17 10:51:00<br />,2015-07-17 03:51:00,5,3
4715,2015-07-17 04:00:00,26.17,4:51 AM,31.1,15.6,39.0,1008.3,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-07-17 11:51:00<br />,2015-07-17 04:51:00,5,4
4716,2015-07-17 05:00:00,24.9,5:51 AM,31.1,16.1,40.0,1008.8,16.1,ESE,7.4,-,,,Mostly Cloudy,120,2015-07-17 12:51:00<br />,2015-07-17 05:51:00,5,5
4717,2015-07-17 06:00:00,23.23,6:51 AM,31.7,15.6,38.0,1009.4,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-07-17 13:51:00<br />,2015-07-17 06:51:00,5,6
4718,2015-07-17 07:00:00,23.23,7:51 AM,32.8,15.0,34.0,1009.9,16.1,South,13.0,-,,,Mostly Cloudy,170,2015-07-17 14:51:00<br />,2015-07-17 07:51:00,5,7
4719,2015-07-17 08:00:00,21.69,8:51 AM,33.3,15.0,33.0,1010.2,16.1,SSE,20.4,-,,,Mostly Cloudy,150,2015-07-17 15:51:00<br />,2015-07-17 08:51:00,5,8
4720,2015-07-17 09:00:00,22.96,9:51 AM,32.2,16.7,39.0,1010.5,16.1,SSE,16.7,-,,,Mostly Cloudy,150,2015-07-17 16:51:00<br />,2015-07-17 09:51:00,5,9
4721,2015-07-17 10:00:00,22.84,10:51 AM,35.0,15.0,30.0,1010.5,16.1,SSE,27.8,-,,,Scattered Clouds,150,2015-07-17 17:51:00<br />,2015-07-17 10:51:00,5,10
4722,2015-07-17 11:00:00,23.34,11:51 AM,36.7,14.4,26.0,1010.2,16.1,SE,25.9,35.2,,,Scattered Clouds,140,2015-07-17 18:51:00<br />,2015-07-17 11:51:00,5,11
4723,2015-07-17 12:00:00,24.63,12:51 PM,37.2,13.9,25.0,1009.4,16.1,SE,22.2,33.3,,,Scattered Clouds,140,2015-07-17 19:51:00<br />,2015-07-17 12:51:00,5,12
4724,2015-07-17 13:00:00,28.53,1:51 PM,38.3,14.4,24.0,1008.3,16.1,South,16.7,-,,,Scattered Clouds,170,2015-07-17 20:51:00<br />,2015-07-17 13:51:00,5,13
4725,2015-07-17 14:00:00,28.68,2:51 PM,40.0,15.0,23.0,1007.1,16.1,South,14.8,27.8,,,Mostly Cloudy,170,2015-07-17 21:51:00<br />,2015-07-17 14:51:00,5,14
4726,2015-07-17 15:00:00,29.34,3:51 PM,38.3,15.0,25.0,1006.2,16.1,SE,18.5,-,,,Mostly Cloudy,140,2015-07-17 22:51:00<br />,2015-07-17 15:51:00,5,15
4727,2015-07-17 16:00:00,31.27,4:51 PM,37.8,14.4,25.0,1005.5,16.1,SSE,22.2,-,,,Mostly Cloudy,150,2015-07-17 23:51:00<br />,2015-07-17 16:51:00,5,16
4728,2015-07-17 17:00:00,30.34,5:51 PM,38.3,13.9,23.0,1005.0,16.1,South,20.4,-,,,Mostly Cloudy,180,2015-07-18 00:51:00<br />,2015-07-17 17:51:00,5,17
4729,2015-07-17 18:00:00,31.18,6:51 PM,37.2,13.9,25.0,1005.0,16.1,South,13.0,-,,,Mostly Cloudy,190,2015-07-18 01:51:00<br />,2015-07-17 18:51:00,5,18
4730,2015-07-17 19:00:00,30.83,7:51 PM,36.1,14.4,27.0,1006.4,16.1,SSW,14.8,-,,,Mostly Cloudy,200,2015-07-18 02:51:00<br />,2015-07-17 19:51:00,5,19
4731,2015-07-17 20:00:00,29.66,8:51 PM,35.6,14.4,28.0,1007.7,16.1,West,18.5,-,,,Mostly Cloudy,270,2015-07-18 03:51:00<br />,2015-07-17 20:51:00,5,20
4732,2015-07-17 21:00:00,28.26,9:46 PM,33.0,17.0,38.0,1011.1,16.1,NW,20.4,44.4,,Thunderstorm,Thunderstorm,310,2015-07-18 04:46:00<br />,2015-07-17 21:46:00,5,21
4733,2015-07-17 22:00:00,27.68,10:51 PM,28.9,19.4,56.0,1009.3,16.1,Variable,9.3,-,0.13,Rain-Thunderstorm,Light Thunderstorms and Rain,0,2015-07-18 05:51:00<br />,2015-07-17 22:51:00,5,22
4734,2015-07-17 23:00:00,26.6,11:12 PM,31.1,17.8,45.0,1011.4,16.1,NNW,13.0,-,0.0,Rain,Light Rain,330,2015-07-18 06:12:00<br />,2015-07-17 23:12:00,5,23
4735,2015-07-18 00:00:00,25.82,12:51 AM,28.9,21.1,63.0,1008.9,16.1,ESE,11.1,-,,,Scattered Clouds,120,2015-07-18 07:51:00<br />,2015-07-18 00:51:00,6,0
4736,2015-07-18 01:00:00,24.75,1:51 AM,28.9,18.9,55.0,1009.1,16.1,Calm,Calm,-,,,Scattered Clouds,0,2015-07-18 08:51:00<br />,2015-07-18 01:51:00,6,1
4737,2015-07-18 02:00:00,24.77,2:51 AM,29.4,18.9,53.0,1009.4,16.1,East,5.6,-,,,Scattered Clouds,90,2015-07-18 09:51:00<br />,2015-07-18 02:51:00,6,2
4738,2015-07-18 03:00:00,25.11,3:51 AM,28.3,19.4,58.0,1010.0,16.1,SE,5.6,-,,,Scattered Clouds,130,2015-07-18 10:51:00<br />,2015-07-18 03:51:00,6,3
4739,2015-07-18 04:00:00,25.82,4:51 AM,28.3,17.8,53.0,1010.6,16.1,SE,9.3,-,,,Mostly Cloudy,130,2015-07-18 11:51:00<br />,2015-07-18 04:51:00,6,4
4740,2015-07-18 05:00:00,21.06,5:51 AM,27.8,17.2,52.0,1011.0,16.1,ESE,11.1,-,,,Mostly Cloudy,120,2015-07-18 12:51:00<br />,2015-07-18 05:51:00,6,5
4741,2015-07-18 06:00:00,18.66,6:51 AM,28.3,17.8,53.0,1011.6,16.1,ESE,11.1,-,,,Mostly Cloudy,120,2015-07-18 13:51:00<br />,2015-07-18 06:51:00,6,6
4742,2015-07-18 07:00:00,14.61,7:51 AM,28.9,17.8,51.0,1012.5,16.1,SE,13.0,-,,,Mostly Cloudy,140,2015-07-18 14:51:00<br />,2015-07-18 07:51:00,6,7
4743,2015-07-18 08:00:00,14.38,8:51 AM,30.0,17.8,48.0,1012.7,16.1,SE,11.1,-,,,Mostly Cloudy,140,2015-07-18 15:51:00<br />,2015-07-18 08:51:00,6,8
4744,2015-07-18 09:00:00,14.37,9:51 AM,31.7,17.8,43.0,1012.7,16.1,ESE,13.0,-,,,Mostly Cloudy,110,2015-07-18 16:51:00<br />,2015-07-18 09:51:00,6,9
4745,2015-07-18 10:00:00,14.28,10:51 AM,33.9,17.2,37.0,1012.6,16.1,SSE,14.8,-,,,Mostly Cloudy,160,2015-07-18 17:51:00<br />,2015-07-18 10:51:00,6,10
4746,2015-07-18 11:00:00,14.26,11:51 AM,34.4,16.1,33.0,1012.0,16.1,East,9.3,-,,,Mostly Cloudy,100,2015-07-18 18:51:00<br />,2015-07-18 11:51:00,6,11
4747,2015-07-18 12:00:00,18.02,12:51 PM,36.7,16.1,29.0,1010.9,16.1,Variable,11.1,-,,,Scattered Clouds,0,2015-07-18 19:51:00<br />,2015-07-18 12:51:00,6,12
4748,2015-07-18 13:00:00,15.75,1:51 PM,36.7,15.6,28.0,1010.0,16.1,SW,11.1,-,,,Scattered Clouds,230,2015-07-18 20:51:00<br />,2015-07-18 13:51:00,6,13
4749,2015-07-18 14:00:00,22.35,2:51 PM,35.6,15.6,30.0,1009.2,16.1,SSE,7.4,-,,,Mostly Cloudy,160,2015-07-18 21:51:00<br />,2015-07-18 14:51:00,6,14
4750,2015-07-18 15:00:00,24.55,3:51 PM,35.6,15.6,30.0,1008.7,16.1,SSW,9.3,-,,,Mostly Cloudy,200,2015-07-18 22:51:00<br />,2015-07-18 15:51:00,6,15
4751,2015-07-18 16:00:00,24.82,4:15 PM,32.8,17.8,41.0,1011.1,16.1,West,31.5,-,,,Mostly Cloudy,260,2015-07-18 23:15:00<br />,2015-07-18 16:15:00,6,16
4752,2015-07-18 17:00:00,18.48,5:51 PM,32.8,18.3,42.0,1009.5,16.1,West,24.1,-,0.0,,Overcast,270,2015-07-19 00:51:00<br />,2015-07-18 17:51:00,6,17
4753,2015-07-18 18:00:00,24.38,6:51 PM,30.6,18.3,48.0,1012.0,16.1,WNW,33.3,46.3,0.0,,Overcast,290,2015-07-19 01:51:00<br />,2015-07-18 18:51:00,6,18
4754,2015-07-18 19:00:00,24.06,7:51 PM,29.4,18.3,51.0,1012.3,16.1,WNW,22.2,-,0.0,Rain,Light Rain,300,2015-07-19 02:51:00<br />,2015-07-18 19:51:00,6,19
4755,2015-07-18 20:00:00,24.39,8:51 PM,28.9,18.9,55.0,1013.6,16.1,West,22.2,-,0.0,,Overcast,270,2015-07-19 03:51:00<br />,2015-07-18 20:51:00,6,20
4756,2015-07-18 21:00:00,26.65,9:47 PM,24.0,23.0,94.0,1016.8,4.8,Calm,Calm,-,0.13,Rain-Thunderstorm,Thunderstorms and Rain,0,2015-07-19 04:47:00<br />,2015-07-18 21:47:00,6,21
4757,2015-07-18 22:00:00,24.32,10:15 PM,25.0,21.1,79.0,1016.8,8.0,Variable,11.1,-,0.03,Rain,Rain,0,2015-07-19 05:15:00<br />,2015-07-18 22:15:00,6,22
4758,2015-07-18 23:00:00,24.54,11:51 PM,25.6,20.0,71.0,1014.5,16.1,NE,7.4,-,0.0,,Overcast,40,2015-07-19 06:51:00<br />,2015-07-18 23:51:00,6,23
4759,2015-07-19 00:00:00,24.65,12:51 AM,25.0,21.1,79.0,1014.1,16.1,SSW,7.4,-,,,Mostly Cloudy,210,2015-07-19 07:51:00<br />,2015-07-19 00:51:00,7,0
4760,2015-07-19 01:00:00,19.44,1:51 AM,25.0,20.6,76.0,1013.8,16.1,SSE,9.3,-,,,Mostly Cloudy,160,2015-07-19 08:51:00<br />,2015-07-19 01:51:00,7,1
4761,2015-07-19 02:00:00,16.11,2:51 AM,25.6,19.4,68.0,1014.2,16.1,ESE,5.6,-,,,Mostly Cloudy,120,2015-07-19 09:51:00<br />,2015-07-19 02:51:00,7,2
4762,2015-07-19 03:00:00,17.96,3:51 AM,25.6,19.4,68.0,1014.1,16.1,ESE,7.4,-,,,Mostly Cloudy,110,2015-07-19 10:51:00<br />,2015-07-19 03:51:00,7,3
4763,2015-07-19 04:00:00,16.57,4:51 AM,25.0,20.0,74.0,1014.6,16.1,ESE,7.4,-,,,Mostly Cloudy,120,2015-07-19 11:51:00<br />,2015-07-19 04:51:00,7,4
4764,2015-07-19 05:00:00,15.64,5:51 AM,25.6,20.0,71.0,1014.9,16.1,East,9.3,-,,,Mostly Cloudy,80,2015-07-19 12:51:00<br />,2015-07-19 05:51:00,7,5
4765,2015-07-19 06:00:00,14.75,6:51 AM,25.6,20.0,71.0,1015.3,16.1,East,11.1,-,,,Mostly Cloudy,80,2015-07-19 13:51:00<br />,2015-07-19 06:51:00,7,6
4766,2015-07-19 07:00:00,14.55,7:51 AM,27.2,20.6,67.0,1015.9,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-07-19 14:51:00<br />,2015-07-19 07:51:00,7,7
4767,2015-07-19 08:00:00,14.8,8:51 AM,28.3,20.0,60.0,1015.9,16.1,East,5.6,-,,,Scattered Clouds,90,2015-07-19 15:51:00<br />,2015-07-19 08:51:00,7,8
4768,2015-07-19 09:00:00,14.35,9:51 AM,30.0,20.0,55.0,1016.0,16.1,Calm,Calm,-,,,Scattered Clouds,0,2015-07-19 16:51:00<br />,2015-07-19 09:51:00,7,9
4769,2015-07-19 10:00:00,14.49,10:51 AM,31.1,18.9,48.0,1015.9,16.1,Calm,Calm,-,,,Scattered Clouds,0,2015-07-19 17:51:00<br />,2015-07-19 10:51:00,7,10
4770,2015-07-19 11:00:00,14.35,11:51 AM,32.8,18.3,42.0,1015.3,16.1,SSW,9.3,-,,,Mostly Cloudy,200,2015-07-19 18:51:00<br />,2015-07-19 11:51:00,7,11
4771,2015-07-19 12:00:00,15.77,12:51 PM,33.3,17.8,39.0,1014.6,16.1,WSW,9.3,-,,,Mostly Cloudy,240,2015-07-19 19:51:00<br />,2015-07-19 12:51:00,7,12
4772,2015-07-19 13:00:00,15.9,1:51 PM,33.9,17.2,37.0,1014.0,16.1,Variable,5.6,-,,,Mostly Cloudy,0,2015-07-19 20:51:00<br />,2015-07-19 13:51:00,7,13
4773,2015-07-19 14:00:00,22.65,2:51 PM,35.0,17.2,34.0,1013.2,16.1,Variable,9.3,-,,,Mostly Cloudy,0,2015-07-19 21:51:00<br />,2015-07-19 14:51:00,7,14
4774,2015-07-19 15:00:00,24.33,3:51 PM,35.0,16.1,32.0,1012.1,16.1,Variable,7.4,-,,,Scattered Clouds,0,2015-07-19 22:51:00<br />,2015-07-19 15:51:00,7,15
4775,2015-07-19 16:00:00,24.28,4:51 PM,35.6,16.1,31.0,1011.7,16.1,WSW,9.3,-,,,Scattered Clouds,240,2015-07-19 23:51:00<br />,2015-07-19 16:51:00,7,16
4776,2015-07-19 17:00:00,24.62,5:51 PM,35.0,16.7,33.0,1011.4,16.1,WSW,16.7,-,,,Mostly Cloudy,250,2015-07-20 00:51:00<br />,2015-07-19 17:51:00,7,17
4777,2015-07-19 18:00:00,24.43,6:51 PM,34.4,17.2,36.0,1011.5,16.1,West,16.7,-,,,Mostly Cloudy,260,2015-07-20 01:51:00<br />,2015-07-19 18:51:00,7,18
4778,2015-07-19 19:00:00,23.95,7:51 PM,33.9,17.2,37.0,1012.0,16.1,West,22.2,-,,,Scattered Clouds,280,2015-07-20 02:51:00<br />,2015-07-19 19:51:00,7,19
4779,2015-07-19 20:00:00,23.8,8:51 PM,33.3,18.3,41.0,1012.6,16.1,West,22.2,-,,,Mostly Cloudy,260,2015-07-20 03:51:00<br />,2015-07-19 20:51:00,7,20
4780,2015-07-19 21:00:00,24.12,9:51 PM,32.8,17.8,41.0,1013.2,16.1,West,18.5,-,,,Mostly Cloudy,260,2015-07-20 04:51:00<br />,2015-07-19 21:51:00,7,21
4781,2015-07-19 22:00:00,24.34,10:51 PM,32.8,17.2,39.0,1013.3,16.1,West,22.2,-,,,Mostly Cloudy,270,2015-07-20 05:51:00<br />,2015-07-19 22:51:00,7,22
4782,2015-07-19 23:00:00,24.13,11:51 PM,32.2,16.7,39.0,1013.2,16.1,WNW,18.5,-,,,Scattered Clouds,290,2015-07-20 06:51:00<br />,2015-07-19 23:51:00,7,23
4783,2015-07-20 00:00:00,24.29,12:51 AM,31.7,16.7,40.0,1012.8,16.1,WNW,16.7,-,,,Scattered Clouds,290,2015-07-20 07:51:00<br />,2015-07-20 00:51:00,1,0
4784,2015-07-20 01:00:00,19.19,1:51 AM,31.1,16.7,42.0,1012.4,16.1,West,14.8,-,,,Scattered Clouds,280,2015-07-20 08:51:00<br />,2015-07-20 01:51:00,1,1
4785,2015-07-20 02:00:00,26.32,2:51 AM,29.4,17.8,49.0,1012.4,16.1,Calm,Calm,-,,,Partly Cloudy,0,2015-07-20 09:51:00<br />,2015-07-20 02:51:00,1,2
4786,2015-07-20 03:00:00,31.5,3:51 AM,30.6,17.2,44.0,1012.4,16.1,WNW,9.3,-,,,Partly Cloudy,300,2015-07-20 10:51:00<br />,2015-07-20 03:51:00,1,3
4787,2015-07-20 04:00:00,23.81,4:51 AM,28.9,18.3,53.0,1012.8,16.1,SW,5.6,-,,,Mostly Cloudy,230,2015-07-20 11:51:00<br />,2015-07-20 04:51:00,1,4
4788,2015-07-20 05:00:00,15.21,5:51 AM,29.4,17.8,49.0,1012.9,16.1,Variable,5.6,-,,,Mostly Cloudy,0,2015-07-20 12:51:00<br />,2015-07-20 05:51:00,1,5
4789,2015-07-20 06:00:00,14.75,6:51 AM,30.0,17.8,48.0,1013.2,16.1,SSE,5.6,-,,,Mostly Cloudy,150,2015-07-20 13:51:00<br />,2015-07-20 06:51:00,1,6
4790,2015-07-20 07:00:00,14.55,7:51 AM,31.1,17.8,45.0,1013.1,16.1,South,5.6,-,,,Mostly Cloudy,180,2015-07-20 14:51:00<br />,2015-07-20 07:51:00,1,7
4791,2015-07-20 08:00:00,14.52,8:51 AM,31.7,18.3,45.0,1013.3,16.1,SW,11.1,-,,,Mostly Cloudy,230,2015-07-20 15:51:00<br />,2015-07-20 08:51:00,1,8
4792,2015-07-20 09:00:00,14.57,9:51 AM,32.2,18.3,43.0,1013.2,16.1,Variable,7.4,-,,,Mostly Cloudy,0,2015-07-20 16:51:00<br />,2015-07-20 09:51:00,1,9
4793,2015-07-20 10:00:00,14.55,10:51 AM,33.9,17.8,38.0,1012.9,16.1,SSE,9.3,-,,,Mostly Cloudy,160,2015-07-20 17:51:00<br />,2015-07-20 10:51:00,1,10
4794,2015-07-20 11:00:00,21.58,11:51 AM,34.4,16.7,35.0,1012.5,16.1,Variable,7.4,-,,,Mostly Cloudy,0,2015-07-20 18:51:00<br />,2015-07-20 11:51:00,1,11
4795,2015-07-20 12:00:00,25.13,12:51 PM,35.6,15.0,29.0,1011.8,16.1,WSW,5.6,-,,,Scattered Clouds,250,2015-07-20 19:51:00<br />,2015-07-20 12:51:00,1,12
4796,2015-07-20 13:00:00,29.0,1:51 PM,37.2,14.4,25.0,1010.9,16.1,Variable,11.1,-,,,Partly Cloudy,0,2015-07-20 20:51:00<br />,2015-07-20 13:51:00,1,13
4797,2015-07-20 14:00:00,29.83,2:51 PM,37.8,16.1,28.0,1009.8,16.1,WSW,11.1,-,,,Scattered Clouds,240,2015-07-20 21:51:00<br />,2015-07-20 14:51:00,1,14
4798,2015-07-20 15:00:00,30.7,3:51 PM,37.8,15.6,27.0,1008.8,16.1,West,22.2,-,,,Partly Cloudy,280,2015-07-20 22:51:00<br />,2015-07-20 15:51:00,1,15
4799,2015-07-20 16:00:00,28.75,4:51 PM,38.3,15.6,26.0,1008.1,16.1,West,20.4,31.5,,,Partly Cloudy,270,2015-07-20 23:51:00<br />,2015-07-20 16:51:00,1,16
4800,2015-07-20 17:00:00,27.93,5:51 PM,37.8,15.0,26.0,1007.5,16.1,West,20.4,-,,,Partly Cloudy,280,2015-07-21 00:51:00<br />,2015-07-20 17:51:00,1,17
4801,2015-07-20 18:00:00,29.52,6:51 PM,36.7,13.9,25.0,1007.5,16.1,WSW,14.8,-,,,Partly Cloudy,240,2015-07-21 01:51:00<br />,2015-07-20 18:51:00,1,18
4802,2015-07-20 19:00:00,30.0,7:51 PM,36.1,13.3,25.0,1007.7,16.1,WSW,13.0,-,,,Partly Cloudy,240,2015-07-21 02:51:00<br />,2015-07-20 19:51:00,1,19
4803,2015-07-20 20:00:00,28.93,8:51 PM,36.1,13.3,25.0,1007.9,16.1,WSW,11.1,-,,,Partly Cloudy,250,2015-07-21 03:51:00<br />,2015-07-20 20:51:00,1,20
4804,2015-07-20 21:00:00,25.57,9:51 PM,34.4,14.4,30.0,1008.4,16.1,SW,7.4,-,,,Partly Cloudy,230,2015-07-21 04:51:00<br />,2015-07-20 21:51:00,1,21
4805,2015-07-20 22:00:00,26.18,10:51 PM,33.3,13.9,31.0,1008.3,16.1,WSW,9.3,-,,,Partly Cloudy,240,2015-07-21 05:51:00<br />,2015-07-20 22:51:00,1,22
4806,2015-07-20 23:00:00,25.88,11:51 PM,33.3,13.9,31.0,1008.4,16.1,West,9.3,-,,,Partly Cloudy,260,2015-07-21 06:51:00<br />,2015-07-20 23:51:00,1,23
4807,2015-07-21 00:00:00,25.86,12:51 AM,33.3,13.3,30.0,1008.2,16.1,West,11.1,-,,,Partly Cloudy,260,2015-07-21 07:51:00<br />,2015-07-21 00:51:00,2,0
4808,2015-07-21 01:00:00,25.05,1:51 AM,32.2,14.4,34.0,1007.9,16.1,WSW,9.3,-,,,Partly Cloudy,240,2015-07-21 08:51:00<br />,2015-07-21 01:51:00,2,1
4809,2015-07-21 02:00:00,25.07,2:51 AM,31.1,15.6,39.0,1007.8,16.1,WSW,9.3,-,,,Clear,240,2015-07-21 09:51:00<br />,2015-07-21 02:51:00,2,2
4810,2015-07-21 03:00:00,25.17,3:51 AM,30.0,16.1,43.0,1007.8,16.1,SW,5.6,-,,,Clear,220,2015-07-21 10:51:00<br />,2015-07-21 03:51:00,2,3
4811,2015-07-21 04:00:00,24.59,4:51 AM,30.0,16.7,44.0,1008.0,16.1,WSW,7.4,-,,,Clear,240,2015-07-21 11:51:00<br />,2015-07-21 04:51:00,2,4
4812,2015-07-21 05:00:00,21.68,5:51 AM,31.1,16.7,42.0,1008.3,16.1,West,13.0,-,,,Partly Cloudy,280,2015-07-21 12:51:00<br />,2015-07-21 05:51:00,2,5
4813,2015-07-21 06:00:00,15.53,6:51 AM,31.1,17.2,43.0,1008.5,16.1,NW,7.4,-,,,Partly Cloudy,320,2015-07-21 13:51:00<br />,2015-07-21 06:51:00,2,6
4814,2015-07-21 07:00:00,15.21,7:51 AM,32.2,16.1,38.0,1008.7,16.1,Calm,Calm,-,,,Clear,0,2015-07-21 14:51:00<br />,2015-07-21 07:51:00,2,7
4815,2015-07-21 08:00:00,15.18,8:51 AM,32.8,16.1,36.0,1008.8,16.1,WNW,7.4,-,,,Partly Cloudy,300,2015-07-21 15:51:00<br />,2015-07-21 08:51:00,2,8
4816,2015-07-21 09:00:00,15.15,9:51 AM,35.0,16.1,32.0,1008.6,16.1,West,7.4,-,,,Partly Cloudy,270,2015-07-21 16:51:00<br />,2015-07-21 09:51:00,2,9
4817,2015-07-21 10:00:00,14.85,10:51 AM,36.7,14.4,26.0,1008.5,16.1,South,9.3,-,,,Partly Cloudy,180,2015-07-21 17:51:00<br />,2015-07-21 10:51:00,2,10
4818,2015-07-21 11:00:00,21.86,11:51 AM,37.8,13.9,24.0,1007.9,16.1,NNE,9.3,-,,,Partly Cloudy,20,2015-07-21 18:51:00<br />,2015-07-21 11:51:00,2,11
4819,2015-07-21 12:00:00,25.25,12:51 PM,39.4,13.9,22.0,1007.5,16.1,SW,14.8,-,,,Scattered Clouds,230,2015-07-21 19:51:00<br />,2015-07-21 12:51:00,2,12
4820,2015-07-21 13:00:00,25.19,1:51 PM,39.4,13.3,21.0,1006.7,16.1,Variable,7.4,-,,,Scattered Clouds,0,2015-07-21 20:51:00<br />,2015-07-21 13:51:00,2,13
4821,2015-07-21 14:00:00,24.85,2:51 PM,38.9,12.8,21.0,1005.6,16.1,Calm,Calm,-,,,Scattered Clouds,0,2015-07-21 21:51:00<br />,2015-07-21 14:51:00,2,14
4822,2015-07-21 15:00:00,24.92,3:51 PM,40.6,13.3,20.0,1004.6,16.1,WSW,18.5,-,,,Scattered Clouds,240,2015-07-21 22:51:00<br />,2015-07-21 15:51:00,2,15
4823,2015-07-21 16:00:00,25.21,4:51 PM,39.4,13.3,21.0,1003.7,16.1,West,14.8,-,,,Scattered Clouds,270,2015-07-21 23:51:00<br />,2015-07-21 16:51:00,2,16
4824,2015-07-21 17:00:00,25.24,5:51 PM,40.6,11.1,17.0,1003.3,16.1,West,18.5,-,,,Partly Cloudy,280,2015-07-22 00:51:00<br />,2015-07-21 17:51:00,2,17
4825,2015-07-21 18:00:00,25.12,6:51 PM,38.9,9.4,17.0,1003.4,16.1,West,13.0,-,,,Partly Cloudy,280,2015-07-22 01:51:00<br />,2015-07-21 18:51:00,2,18
4826,2015-07-21 19:00:00,28.41,7:51 PM,38.3,11.1,19.0,1003.7,16.1,West,22.2,-,,,Partly Cloudy,280,2015-07-22 02:51:00<br />,2015-07-21 19:51:00,2,19
